   prop.aneu prob.meio   prob.mito  dispersal euploid mosaic aneuploid
1  0.5271875 0.3571869 0.025660212 0.31866372    0.27   0.32      0.41
2  0.5605469 0.5025562 0.024613763 0.61086388    0.22   0.30      0.48
3  0.5217578 0.3680333 0.022502289 0.77058350    0.25   0.32      0.43
4  0.5334375 0.3910943 0.036634987 0.19338790    0.29   0.31      0.40
5  0.5766797 0.5178821 0.004349099 0.89694508    0.35   0.10      0.55
6  0.4151953 0.4320067 0.004147130 0.98897149    0.51   0.10      0.39
7  0.5037500 0.4299708 0.008829172 0.70609694    0.37   0.16      0.47
8  0.5453906 0.3933966 0.043748504 0.03854234    0.28   0.30      0.42
9  0.4169141 0.2671877 0.017482452 0.14885275    0.46   0.22      0.32
10 0.5773047 0.4610222 0.033169632 0.10639606    0.31   0.26      0.43
