   prop.aneu prob.meio   prob.mito dispersal euploid mosaic aneuploid
1  0.3588281 0.2869165 0.014483657 0.3765699    0.56   0.14      0.30
2  0.6446094 0.5563527 0.025949049 0.3171313    0.21   0.22      0.57
3  0.6371875 0.4200485 0.048848434 0.2526666    0.20   0.33      0.47
4  0.6733203 0.4531513 0.047784503 0.1085643    0.18   0.27      0.55
5  0.4061328 0.3731957 0.015452389 0.7249333    0.42   0.23      0.35
6  0.3508984 0.3107484 0.002575847 0.9962817    0.60   0.07      0.33
7  0.3620313 0.2669962 0.016467353 0.4130890    0.45   0.27      0.28
8  0.5645313 0.5176374 0.025126097 0.7603931    0.21   0.34      0.45
9  0.6886328 0.6031038 0.038221991 0.2120120    0.14   0.28      0.58
10 0.6820312 0.5882074 0.031252884 0.4542757    0.18   0.22      0.60
