   prop.aneu prob.meio   prob.mito dispersal euploid mosaic aneuploid
1  0.5923437 0.6405619 0.007912555 0.4444543    0.34   0.10      0.56
2  0.6885156 0.5887679 0.037536218 0.2179513    0.17   0.26      0.57
3  0.3998828 0.2506318 0.026977220 0.0272102    0.49   0.23      0.28
4  0.3893359 0.2800558 0.015309505 0.4054324    0.46   0.22      0.32
5  0.4574609 0.4547857 0.005441732 0.6769258    0.45   0.11      0.44
6  0.5326953 0.4457676 0.019619094 0.1290722    0.37   0.15      0.48
7  0.6109375 0.4979771 0.021666145 0.9798444    0.20   0.28      0.52
8  0.3239063 0.3360541 0.004629492 0.5858142    0.62   0.08      0.30
9  0.5189063 0.4703554 0.022316042 0.6340173    0.26   0.32      0.42
10 0.4824219 0.5018725 0.004743092 0.2808419    0.50   0.03      0.47
