   prop.aneu prob.meio   prob.mito   dispersal euploid mosaic aneuploid
1  0.5375391 0.3921767 0.026830500 0.226643024    0.31   0.24      0.45
2  0.4335547 0.3505343 0.024740351 0.281607336    0.40   0.29      0.31
3  0.6425000 0.5945856 0.026589038 0.990381634    0.16   0.27      0.57
4  0.3644531 0.2475092 0.018837312 0.153118340    0.50   0.23      0.27
5  0.4802344 0.3870034 0.024085272 0.627302540    0.28   0.34      0.38
6  0.5669531 0.6012208 0.006358291 0.076552871    0.38   0.08      0.54
7  0.5797656 0.4667514 0.042718777 0.447829589    0.18   0.36      0.46
8  0.6439844 0.5521370 0.032527658 0.217223625    0.23   0.22      0.55
9  0.5507031 0.4861007 0.016108012 0.936406951    0.28   0.23      0.49
10 0.7349219 0.4518594 0.093486444 0.003423905    0.17   0.26      0.57
