   prop.aneu prob.meio   prob.mito dispersal euploid mosaic aneuploid
1  0.4938281 0.4772550 0.001592606 0.8094847    0.48   0.03      0.49
2  0.5728125 0.4924876 0.011716524 0.3305829    0.35   0.12      0.53
3  0.5245313 0.5072304 0.017667721 0.2691879    0.34   0.23      0.43
4  0.4110156 0.2770764 0.016527572 0.9591700    0.40   0.26      0.34
5  0.5486719 0.4319460 0.024901475 0.6867266    0.27   0.27      0.46
6  0.4521484 0.2739527 0.018982526 0.6150547    0.29   0.36      0.35
7  0.5358984 0.6191190 0.002243443 0.9327219    0.45   0.02      0.53
8  0.4912109 0.4831611 0.008021663 0.7183224    0.37   0.18      0.45
9  0.6026563 0.5769383 0.001264451 0.8203393    0.37   0.03      0.60
10 0.5391797 0.4641592 0.021114582 0.3769994    0.31   0.23      0.46
