   prop.aneu prob.meio   prob.mito  dispersal euploid mosaic aneuploid
1  0.4953906 0.4063331 0.015085550 0.75207791    0.34   0.22      0.44
2  0.5944141 0.6236487 0.007130509 0.81409537    0.33   0.10      0.57
3  0.6040234 0.3769841 0.031160815 0.02887364    0.27   0.20      0.53
4  0.5443359 0.3489719 0.041944286 0.02141585    0.37   0.24      0.39
5  0.6141797 0.3780208 0.050362011 0.02819912    0.28   0.28      0.44
6  0.5675391 0.5413378 0.022569677 0.62805445    0.26   0.25      0.49
7  0.4909375 0.5055644 0.014454900 0.55072808    0.37   0.22      0.41
8  0.5618359 0.4830221 0.020481676 0.17531030    0.31   0.20      0.49
9  0.5406250 0.4973933 0.013794130 0.21463133    0.39   0.12      0.49
10 0.5407812 0.4132364 0.029632050 0.20557158    0.32   0.26      0.42
