   prop.aneu prob.meio   prob.mito   dispersal euploid mosaic aneuploid
1  0.4350000 0.4074816 0.009936670 0.150076292    0.47   0.13      0.40
2  0.3920312 0.4154077 0.007395325 0.901839702    0.50   0.14      0.36
3  0.5339453 0.5442538 0.002905195 0.485264500    0.44   0.04      0.52
4  0.4966406 0.3039891 0.035004576 0.104889171    0.36   0.28      0.36
5  0.4383203 0.2993735 0.030346935 0.106282413    0.39   0.31      0.30
6  0.4950000 0.3642234 0.008571123 0.338160676    0.39   0.17      0.44
7  0.4534766 0.4304733 0.005149982 0.240320145    0.51   0.06      0.43
8  0.6105078 0.2579766 0.068408420 0.005421503    0.26   0.28      0.46
9  0.4224609 0.3323111 0.004934140 0.867931948    0.49   0.11      0.40
10 0.6224609 0.4538692 0.032177454 0.674332984    0.23   0.24      0.53
