   prop.aneu prob.meio   prob.mito dispersal euploid mosaic aneuploid
1  0.6948828 0.4643720 0.049482340 0.1058829    0.17   0.27      0.56
2  0.6134766 0.5510504 0.032350013 0.3360399    0.22   0.28      0.50
3  0.3873828 0.3146774 0.015774486 0.2934475    0.56   0.12      0.32
4  0.6212109 0.5452691 0.021683359 0.4923086    0.20   0.25      0.55
5  0.3694922 0.3050958 0.015248136 0.4489571    0.50   0.20      0.30
6  0.5066016 0.3894115 0.024495624 0.3413984    0.27   0.32      0.41
7  0.3210547 0.2938777 0.008491101 0.7480514    0.53   0.21      0.26
8  0.5871484 0.5545332 0.013181661 0.8171606    0.32   0.12      0.56
9  0.3528906 0.3411144 0.003493851 0.8681029    0.59   0.07      0.34
10 0.4387109 0.3422973 0.014774951 0.9479114    0.31   0.32      0.37
