   prop.aneu prob.meio   prob.mito dispersal euploid mosaic aneuploid
1  0.5776953 0.4947511 0.032448724 0.1727217    0.24   0.29      0.47
2  0.6367969 0.4769752 0.028351066 0.6006109    0.21   0.25      0.54
3  0.5353906 0.5621864 0.008078839 0.6119122    0.37   0.13      0.50
4  0.4726172 0.3180584 0.027310351 0.2319877    0.35   0.31      0.34
5  0.4171094 0.3998972 0.009754205 0.8531439    0.49   0.13      0.38
6  0.6674219 0.5811300 0.036139513 0.4076375    0.12   0.34      0.54
7  0.7410937 0.5907776 0.047080721 0.2794415    0.17   0.20      0.63
8  0.4570703 0.2870801 0.029284880 0.3834741    0.31   0.38      0.31
9  0.7353516 0.5163684 0.059382616 0.2703977    0.08   0.36      0.56
10 0.5615234 0.5025690 0.012369428 0.9234246    0.38   0.10      0.52
