   prop.aneu prob.meio   prob.mito dispersal euploid mosaic aneuploid
1  0.4231250 0.3743986 0.016120423 0.9556881    0.39   0.26      0.35
2  0.5763672 0.4495163 0.035474089 0.2126659    0.25   0.32      0.43
3  0.4881641 0.5086630 0.009544367 0.9547002    0.44   0.11      0.45
4  0.5175000 0.4309453 0.002513319 0.7321224    0.47   0.03      0.50
5  0.4805469 0.3230356 0.034278693 0.1185976    0.35   0.31      0.34
6  0.5069141 0.3517596 0.008687123 0.6321888    0.39   0.13      0.48
7  0.5235937 0.5232805 0.007303405 0.7523385    0.42   0.08      0.50
8  0.3715234 0.2522732 0.011903562 0.5769225    0.51   0.18      0.31
9  0.5362891 0.4081373 0.034264531 0.3736991    0.26   0.32      0.42
10 0.4807812 0.3850152 0.023007132 0.1683793    0.42   0.20      0.38
