   prop.aneu prob.meio   prob.mito  dispersal euploid mosaic aneuploid
1  0.5368359 0.4463139 0.007219704 0.68818178    0.36   0.13      0.51
2  0.6921094 0.6620015 0.030308515 0.37650366    0.22   0.16      0.62
3  0.4676172 0.4994595 0.006681580 0.51558241    0.46   0.10      0.44
4  0.6306641 0.4293413 0.052641633 0.03460537    0.23   0.27      0.50
5  0.5044141 0.4361578 0.013877229 0.68112961    0.32   0.24      0.44
6  0.5798437 0.5566200 0.020296972 0.57052015    0.24   0.26      0.50
7  0.4478516 0.3652365 0.011992231 0.26678154    0.46   0.15      0.39
8  0.6040234 0.5287930 0.011533305 0.13563553    0.35   0.08      0.57
9  0.4646094 0.4784761 0.009346774 0.36778353    0.45   0.12      0.43
10 0.4359375 0.2531475 0.034626507 0.06767699    0.34   0.36      0.30
