   prop.aneu  prob.meio  prob.mito dispersal euploid mosaic aneuploid
1  0.7921094 0.08283011 0.16620654         1    0.00   0.55      0.45
2  0.7189453 0.40660812 0.09240565         1    0.01   0.58      0.41
3  0.8355859 0.28820871 0.18465263         1    0.00   0.54      0.46
4  0.8290625 0.14952605 0.18048440         1    0.00   0.54      0.46
5  0.8368359 0.03083930 0.19797908         1    0.00   0.54      0.46
6  0.8073047 0.18029902 0.17122655         1    0.00   0.57      0.43
7  0.6059766 0.40218533 0.05341018         1    0.05   0.53      0.42
8  0.7943750 0.09888265 0.17264649         1    0.00   0.56      0.44
9  0.7572656 0.19420161 0.13155230         1    0.00   0.59      0.41
10 0.8359766 0.10661987 0.19867800         1    0.00   0.57      0.43
