   prop.aneu  prob.meio   prob.mito dispersal euploid mosaic aneuploid
1  0.5354297 0.59472380 0.016217026         1    0.26   0.29      0.45
2  0.6792187 0.32896871 0.067222395         1    0.03   0.53      0.44
3  0.7131250 0.37406897 0.091870338         1    0.00   0.58      0.42
4  0.4844141 0.42953420 0.013719117         1    0.34   0.25      0.41
5  0.6066797 0.45886297 0.056337676         1    0.04   0.55      0.41
6  0.4562500 0.39755579 0.003083012         1    0.51   0.05      0.44
7  0.7942969 0.03180002 0.172994249         1    0.01   0.58      0.41
8  0.4608203 0.45325223 0.003518932         1    0.48   0.08      0.44
9  0.8158203 0.35084513 0.149948062         1    0.01   0.56      0.43
10 0.5485156 0.33530453 0.034315082         1    0.10   0.49      0.41
