   prop.aneu prob.meio    prob.mito dispersal euploid mosaic aneuploid
1  0.4405859 0.4257898 0.0092730143         1    0.37   0.24      0.39
2  0.6350781 0.6111408 0.0165937778         1    0.24   0.17      0.59
3  0.3853125 0.3003646 0.0106890323         1    0.49   0.18      0.33
4  0.5500781 0.4739870 0.0232835824         1    0.21   0.32      0.47
5  0.4159766 0.3499190 0.0014352570         1    0.56   0.03      0.41
6  0.4638672 0.3960468 0.0157945456         1    0.33   0.28      0.39
7  0.4416797 0.4382844 0.0005731704         1    0.55   0.01      0.44
8  0.3830469 0.3621238 0.0089311805         1    0.50   0.16      0.34
9  0.5208594 0.4282865 0.0066135570         1    0.38   0.13      0.49
10 0.3654688 0.2921168 0.0198584278         1    0.36   0.37      0.27
