   prop.aneu prob.meio    prob.mito dispersal euploid mosaic aneuploid
1  0.4605469 0.4612001 0.0002879191         1    0.53   0.01      0.46
2  0.5125391 0.4901516 0.0042064150         1    0.44   0.06      0.50
3  0.6308984 0.6280702 0.0106602509         1    0.28   0.12      0.60
4  0.4587500 0.3943382 0.0153886387         1    0.27   0.35      0.38
5  0.5089844 0.3976755 0.0080152350         1    0.33   0.20      0.47
6  0.4398437 0.2998471 0.0218383155         1    0.33   0.34      0.33
7  0.6993750 0.6633796 0.0379361392         1    0.06   0.32      0.62
8  0.5082031 0.4312367 0.0078247201         1    0.36   0.16      0.48
9  0.5406641 0.4776496 0.0108491976         1    0.34   0.16      0.50
10 0.6066016 0.5232033 0.0128554460         1    0.32   0.13      0.55
