   prop.aneu prob.meio  prob.mito dispersal euploid mosaic aneuploid
1  0.3733203 0.3306991 0.01233440         1    0.48   0.21      0.31
2  0.4235937 0.4063846 0.01244491         1    0.43   0.21      0.36
3  0.4371094 0.3618115 0.01050427         1    0.43   0.18      0.39
4  0.6216406 0.5343666 0.02644380         1    0.18   0.27      0.55
5  0.4872266 0.4234087 0.01574153         1    0.34   0.25      0.41
6  0.5182813 0.5024644 0.00277858         1    0.44   0.05      0.51
7  0.5603125 0.4869753 0.01690713         1    0.23   0.28      0.49
8  0.3874219 0.3837296 0.00909927         1    0.42   0.24      0.34
9  0.5330469 0.5007602 0.02224232         1    0.22   0.33      0.45
10 0.4907422 0.4650599 0.02162132         1    0.27   0.33      0.40
