   prop.aneu prob.meio    prob.mito dispersal euploid mosaic aneuploid
1  0.4452734 0.4750143 0.0050265414         1    0.51   0.07      0.42
2  0.2440234 0.2086871 0.0037985500         1    0.67   0.11      0.22
3  0.6646484 0.5388164 0.0401332707         1    0.07   0.39      0.54
4  0.6494531 0.5987156 0.0189833380         1    0.18   0.23      0.59
5  0.6590625 0.6549684 0.0081524330         1    0.24   0.13      0.63
6  0.6589453 0.5935799 0.0102623417         1    0.27   0.10      0.63
7  0.3240625 0.2662952 0.0106399904         1    0.52   0.21      0.27
8  0.7235156 0.6078972 0.0421525466         1    0.08   0.34      0.58
9  0.6051172 0.5195086 0.0120362246         1    0.22   0.24      0.54
10 0.2850781 0.3049654 0.0002910814         1    0.70   0.02      0.28
