   prop.aneu   prob.meio  prob.mito dispersal euploid mosaic aneuploid
1  0.5386328 0.440628378 0.02285429         1    0.24   0.32      0.44
2  0.6260156 0.432019381 0.04449149         1    0.04   0.50      0.46
3  0.6866016 0.377620134 0.08981703         1    0.02   0.56      0.42
4  0.8155469 0.147525070 0.17943965         1    0.00   0.59      0.41
5  0.8158203 0.146025928 0.17870574         1    0.00   0.58      0.42
6  0.7859375 0.003130742 0.17198272         1    0.00   0.60      0.40
7  0.5991016 0.438025867 0.05178644         1    0.07   0.49      0.44
8  0.4800391 0.453399331 0.01079142         1    0.37   0.19      0.44
9  0.5426953 0.339479920 0.03090280         1    0.18   0.39      0.43
10 0.5953125 0.386190373 0.04718295         1    0.10   0.50      0.40
