"","prob.meio","prob.mito","dispersal","euploid","mosaic","aneuploid","weights"
"1",0.329785455271902,0.00675028004843478,0,0.531,0.145,0.324,0.00238137101555768
"2",0.338003137321922,0.0063619308920467,0,0.531,0.145,0.324,0.00238137101555768
"3",0.343318486606468,0.00641042895487257,0,0.531,0.145,0.324,0.00238137101555768
"4",0.34997875876832,0.00579721919930852,0,0.531,0.145,0.324,0.00238137101555768
"5",0.327867260999825,0.00613642661179669,0,0.531,0.145,0.324,0.00238137101555768
"6",0.323118833177646,0.00649251703743258,0,0.531,0.145,0.324,0.00238137101555768
"7",0.302501856387427,0.00698071493124755,0,0.531,0.145,0.324,0.00238137101555768
"8",0.335424666273279,0.00633565365258709,0,0.531,0.144,0.325,0.00238137101555768
"9",0.327792405064969,0.00617302586215752,0,0.531,0.144,0.325,0.00238137101555768
"10",0.302990466371392,0.00700540150074308,0,0.531,0.144,0.325,0.00238137101555768
"11",0.307512180747184,0.00698901635434505,0,0.531,0.144,0.325,0.00238137101555768
"12",0.332467383277281,0.0070327036254292,0,0.531,0.144,0.325,0.00238137101555768
"13",0.320045201099615,0.0078947377139127,0,0.531,0.144,0.325,0.00238137101555768
"14",0.319049711313451,0.00700236757714941,0,0.531,0.146,0.323,0.00238137101555768
"15",0.312983988614109,0.00631416682487041,0,0.531,0.146,0.323,0.00238137101555768
"16",0.34268153870507,0.00658999034901693,0,0.531,0.146,0.323,0.00238137101555768
"17",0.326183519750949,0.00669859310440594,0,0.531,0.143,0.326,0.00238137101555768
"18",0.325482520223372,0.0070133762266085,0,0.531,0.143,0.326,0.00238137101555768
"19",0.344500650438748,0.00639421547228576,0,0.531,0.143,0.326,0.00238137101555768
"20",0.332417511419625,0.00659246425606576,0,0.531,0.143,0.326,0.00238137101555768
"21",0.323394552651831,0.00634431117061481,0,0.531,0.143,0.326,0.00238137101555768
"22",0.327671547549231,0.00631246546071885,0,0.53,0.145,0.325,0.00238137101555768
"23",0.331548433327472,0.00692171286138878,0,0.53,0.145,0.325,0.00238137101555768
"24",0.345833789505776,0.00680697033385749,0,0.53,0.145,0.325,0.00238137101555768
"25",0.335848437457444,0.00685846288773387,0,0.53,0.145,0.325,0.00238137101555768
"26",0.338821054685025,0.00637852203742549,0,0.53,0.145,0.325,0.00238137101555768
"27",0.354222411370814,0.00612590272508039,0,0.53,0.145,0.325,0.00238137101555768
"28",0.338958066589764,0.00644749436448696,0,0.53,0.145,0.325,0.00238137101555768
"29",0.319701577723395,0.00680512144611075,0,0.53,0.145,0.325,0.00238137101555768
"30",0.330851988559049,0.00627158548980665,0,0.53,0.146,0.324,0.00238137101555768
"31",0.334261526206991,0.00698755166266056,0,0.53,0.146,0.324,0.00238137101555768
"32",0.325857192316077,0.00755823304959282,0,0.53,0.146,0.324,0.00238137101555768
"33",0.350327216806214,0.00764066155359703,0,0.53,0.146,0.324,0.00238137101555768
"34",0.312454650042202,0.00667493354295587,0,0.53,0.146,0.324,0.00238137101555768
"35",0.332986222101415,0.00645074887479047,0,0.53,0.146,0.324,0.00238137101555768
"36",0.32050631920859,0.00719189435092845,0,0.53,0.144,0.326,0.00238137101555768
"37",0.341238227539058,0.007404556753632,0,0.53,0.144,0.326,0.00238137101555768
"38",0.321641044601278,0.00710119461873853,0,0.53,0.144,0.326,0.00238137101555768
"39",0.341862756494604,0.00683113616468232,0,0.53,0.144,0.326,0.00238137101555768
"40",0.333230694456881,0.00592025441553202,0,0.53,0.144,0.326,0.00238137101555768
"41",0.318564497388278,0.00594785866221456,0,0.53,0.144,0.326,0.00238137101555768
"42",0.352319202865113,0.00663237294243751,0,0.53,0.144,0.326,0.00238137101555768
"43",0.325737118440427,0.00662339296523924,0,0.53,0.144,0.326,0.00238137101555768
"44",0.336332730408208,0.00706372194743647,0,0.53,0.144,0.326,0.00238137101555768
"45",0.315434191363045,0.00644301677169103,0,0.531,0.147,0.322,0.00238137101555768
"46",0.309468318889522,0.00742651274446376,0,0.531,0.147,0.322,0.00238137101555768
"47",0.321604967327431,0.00680835205712031,0,0.531,0.147,0.322,0.00238137101555768
"48",0.323961172604268,0.00709987325102968,0,0.531,0.142,0.327,0.00238137101555768
"49",0.331715753411939,0.00617814217003526,0,0.531,0.142,0.327,0.00238137101555768
"50",0.338770883737236,0.00695766860118327,0,0.531,0.142,0.327,0.00238137101555768
"51",0.348656483968159,0.00623911300129381,0,0.531,0.142,0.327,0.00238137101555768
"52",0.320283491364328,0.00661997425933985,0,0.531,0.142,0.327,0.00238137101555768
"53",0.326881839674482,0.00751211938524453,0,0.531,0.142,0.327,0.00238137101555768
"54",0.312855124191635,0.0059446951306177,0,0.531,0.142,0.327,0.00238137101555768
"55",0.322183170415619,0.00668834761079986,0,0.531,0.142,0.327,0.00238137101555768
"56",0.326414526034383,0.00654018946074979,0,0.53,0.147,0.323,0.00238137101555768
"57",0.331192092309491,0.00678404537935503,0,0.53,0.147,0.323,0.00238137101555768
"58",0.31486251964123,0.0061810785260994,0,0.53,0.147,0.323,0.00238137101555768
"59",0.313165686445435,0.00585216532315443,0,0.53,0.143,0.327,0.00238137101555768
"60",0.322861503123859,0.00670802129113785,0,0.53,0.143,0.327,0.00238137101555768
"61",0.320761552873768,0.00658224065435616,0,0.53,0.143,0.327,0.00238137101555768
"62",0.321068698436048,0.0065177553855377,0,0.532,0.144,0.324,0.00238137101555768
"63",0.299931121461828,0.00628325832405321,0,0.532,0.144,0.324,0.00238137101555768
"64",0.326482905400626,0.00733367122840126,0,0.532,0.144,0.324,0.00238137101555768
"65",0.302264700154513,0.00638327744416078,0,0.532,0.144,0.324,0.00238137101555768
