"","prob.meio","prob.mito","Euploid","Mosaic Aneuploid","Fully Aneuploid","misclassification"
"176",0.564249629348084,0.0465258934576851,0,451,549,0.1
"239",0.566741633407464,0.0449635829067814,0,417,583,0.1
"36",0.574368797863526,0.0432691897271181,0,432,568,0.1
"148",0.586763392021116,0.0413957178507825,0,411,589,0.1
"87",0.559011358912078,0.0445645972007771,0,431,569,0.1
"186",0.568924979243947,0.0455698546116702,0,413,587,0.1
"314",0.565791354014033,0.0452224749268552,0,426,574,0.1
"380",0.571200985598546,0.0447003949378294,0,426,574,0.1
"512",0.589899955731294,0.0436965040411178,0,396,604,0.1
"146",0.557733156917012,0.0459074661864224,0,432,568,0.1
"387",0.574021164694109,0.0458110399888046,0,424,576,0.1
"478",0.548972299939786,0.0474521394010481,0,427,573,0.1
"65",0.557250325474412,0.0425870303408145,0,433,567,0.1
"31",0.563320703349564,0.0455977583459912,0,447,553,0.1
"31.1",0.563320703349564,0.0455977583459912,0,466,534,0.1
"425",0.557808086514765,0.041881759280633,0,447,553,0.1
"143",0.585126919345298,0.0459919929361697,0,430,570,0.1
"85",0.575281307853237,0.0460678870430837,0,405,595,0.1
"95",0.561708124970684,0.0469977300647276,0,455,545,0.1
"449",0.565732795629854,0.0441160323126675,0,439,561,0.1
"149",0.599488810363613,0.0429257045826668,0,411,589,0.1
"508",0.557779429986121,0.0456204272471052,0,447,553,0.1
"91",0.549601723853824,0.0442535958856878,0,448,552,0.1
"363",0.548297604000639,0.0452273442474575,0,449,551,0.1
"133",0.552416773420273,0.0449687736022656,0,471,529,0.1
"180",0.554260592066462,0.0489251414865098,0,447,553,0.1
"257",0.584490467332189,0.049020620395492,0,445,555,0.1
"365",0.564297962980981,0.0456830026137007,0,457,543,0.1
"411",0.594741153399412,0.0416546799048917,0,410,590,0.1
"332",0.588545022780358,0.0467850355373645,0,407,593,0.1
"362",0.562016858803095,0.0429601587296043,0,449,551,0.1
"170",0.562851933779384,0.0438574201766369,0,434,566,0.1
"466",0.550347423456772,0.0442263208671145,0,442,558,0.1
"378",0.586102137232956,0.044979479783581,0,398,602,0.1
"269",0.556772452256088,0.045709191931411,0,442,558,0.1
"13",0.576323541817429,0.0473898519735145,0,427,573,0.1
"370",0.564627737939742,0.0434504096902911,0,424,576,0.1
"8",0.548661592416874,0.0434682846428605,0,473,527,0.1
"257.1",0.584490467332189,0.049020620395492,0,412,588,0.1
"395",0.535723696580806,0.0427529022185855,0,436,564,0.1
"118",0.567559024625678,0.0464580642944876,0,423,577,0.1
"283",0.550632501710124,0.0442459809081134,0,460,540,0.1
"266",0.576433238819779,0.0433645943548925,0,423,577,0.1
"512.1",0.589899955731294,0.0436965040411178,0,415,585,0.1
"279",0.591450480047749,0.0441517492051455,0,391,609,0.1
"1",0.550284381150388,0.047871570014495,0,436,564,0.1
"503",0.581544823740216,0.0451328890349149,0,430,570,0.1
"169",0.553223150502291,0.0443841424282101,0,455,545,0.1
"166",0.584967672460591,0.0439296217713893,0,410,590,0.1
"237",0.584853241790508,0.0453150509969428,0,411,589,0.1
"128",0.556655532619893,0.0425732741759023,0,454,546,0.1
"3",0.592391999740241,0.0420631376117054,0,408,592,0.1
"424",0.604496004230944,0.0417554833663262,0,408,592,0.1
"503.1",0.581544823740216,0.0451328890349149,0,407,593,0.1
"32",0.548068527200376,0.0454574323080362,0,462,538,0.1
"394",0.556264558213541,0.0443493603309365,0,449,551,0.1
"396",0.57092707518486,0.0444665424371416,0,407,593,0.1
"255",0.587032230264229,0.0438391770798332,0,418,582,0.1
"266.1",0.576433238819779,0.0433645943548925,0,394,606,0.1
"273",0.583102128416768,0.0430279379354702,0,423,577,0.1
"424.1",0.604496004230944,0.0417554833663262,0,408,592,0.1
"34",0.560561540796554,0.0442076217053719,0,423,577,0.1
"465",0.575786179016149,0.0431599158217497,0,444,556,0.1
"386",0.566783481627679,0.0420313895416496,0,431,569,0.1
"262",0.584356699660686,0.0441177252104681,0,421,579,0.1
"484",0.573070888941929,0.0434882052723388,0,399,601,0.1
"158",0.569480980290839,0.0420803847788999,0,417,583,0.1
"115",0.58074514957082,0.0451557472673705,0,420,580,0.1
"384",0.57755238660243,0.0428757869783582,0,429,571,0.1
"44",0.573279410349854,0.0489608228439731,0,456,544,0.1
"172",0.567390547638156,0.0455870174251601,0,452,548,0.1
"90",0.564567876426625,0.0454785155884262,0,408,592,0.1
"129",0.581593637096762,0.0466064351859092,0,433,567,0.1
"117",0.572682044386214,0.0422991940445313,0,426,574,0.1
"340",0.565309384831725,0.0456821788422902,0,412,588,0.1
"412",0.569480758113149,0.0439247523837291,0,435,565,0.1
"360",0.548535488390126,0.045045827649006,0,442,558,0.1
"75",0.570997703713174,0.046612069979471,0,425,575,0.1
"517",0.548346827773469,0.0439038926713838,0,465,535,0.1
"124",0.572010076592315,0.0447334623113495,0,437,563,0.1
"257.2",0.584490467332189,0.049020620395492,0,423,577,0.1
"292",0.571097522761118,0.0455826513130959,0,421,579,0.1
"474",0.556043715268027,0.0488542711799565,0,418,582,0.1
"441",0.565664087585017,0.0445163943825376,0,412,588,0.1
"340.1",0.565309384831725,0.0456821788422902,0,414,586,0.1
"81",0.557350364710406,0.0461318937038337,0,423,577,0.1
"162",0.575294169810773,0.0462777692234522,0,416,584,0.1
"439",0.601581953475432,0.0437066006243215,0,405,595,0.1
"406",0.569284878727748,0.0469411542142778,0,440,560,0.1
