"","prob.meio","prob.mito","Euploid","Mosaic Aneuploid","Fully Aneuploid","misclassification"
"453",0.6426201335428,0.0345471602962172,0,356,644,0.5
"104",0.614168251787945,0.0285690859659218,0,382,618,0.5
"174",0.587504565100395,0.0298963308081526,0,412,588,0.5
"493",0.620316199460525,0.0276829578812003,0,362,638,0.5
"65",0.619435370544898,0.0314610256872953,0,385,615,0.5
"83",0.619269083875178,0.0295606784005984,0,342,658,0.5
"262",0.629104373300317,0.0320697547668371,0,357,643,0.5
"138",0.617979064754162,0.0315954480685366,0,390,610,0.5
"8",0.631160948253655,0.0323196059210602,0,364,636,0.5
"431",0.636877049713063,0.0282705300324395,0,364,636,0.5
"323",0.610580253367985,0.0301949782358909,0,383,617,0.5
"112",0.64905831034065,0.0317434223651254,0,328,672,0.5
"327",0.631477624981999,0.030145202219182,0,360,640,0.5
"399",0.625435718036072,0.0304000154924189,0,376,624,0.5
"432",0.6218328190287,0.029653401168282,0,376,624,0.5
"402",0.618104237766637,0.0304819825843826,0,379,621,0.5
"395",0.629536276205323,0.0289697072243198,0,385,615,0.5
"226",0.622760837851,0.0321079511591536,0,390,610,0.5
"234",0.620272521023076,0.0297539361058032,0,401,599,0.5
"433",0.625588150217735,0.0313948576896482,0,354,646,0.5
"169",0.587374180735886,0.0253320817369307,0,397,603,0.5
"327.1",0.631477624981999,0.030145202219182,0,360,640,0.5
"475",0.632375257277054,0.0299370785016222,0,391,609,0.5
"4",0.622084029781559,0.0274006328570137,0,368,632,0.5
"490",0.620403068017093,0.0309269417776755,0,359,641,0.5
"163",0.651581839104073,0.0282930462197456,0,322,678,0.5
"327.2",0.631477624981999,0.030145202219182,0,364,636,0.5
"445",0.597363481628156,0.0308210091360426,0,388,612,0.5
"120",0.609901495098707,0.0328016561266929,0,368,632,0.5
"50",0.626575096494815,0.0326259208633279,0,388,612,0.5
"24",0.618504609704419,0.0329554582575598,0,363,637,0.5
"363",0.615660330020804,0.034480513462499,0,391,609,0.5
"20",0.636042008715298,0.0302393194082946,0,384,616,0.5
"193",0.600502950240584,0.0319846041296518,0,409,591,0.5
"18",0.637192059380351,0.0317673921025738,0,359,641,0.5
"61",0.635567580177434,0.0349257540903205,0,359,641,0.5
"350",0.65392947220141,0.0313667560962818,0,347,653,0.5
"69",0.60344099793289,0.0329605041655674,0,373,627,0.5
"165",0.629339055588301,0.0302414773153989,0,403,597,0.5
"488",0.631264639339546,0.0319548757525303,0,361,639,0.5
"225",0.627301886922531,0.0316776693055375,0,347,653,0.5
"380",0.642110953868214,0.0302028606932457,0,369,631,0.5
"295",0.624246867764026,0.0305248717786957,0,393,607,0.5
"431.1",0.636877049713063,0.0282705300324395,0,363,637,0.5
"441",0.626957624319912,0.0282712394119114,0,394,606,0.5
"242",0.654190610752376,0.0330617109456968,0,382,618,0.5
"210",0.625768230975141,0.0319406119692218,0,375,625,0.5
"443",0.611567819265048,0.0299378594791018,0,389,611,0.5
"144",0.605836896561222,0.032047802568247,0,388,612,0.5
"495",0.611062159421111,0.0338688419908738,0,396,604,0.5
"79",0.634952296277504,0.0319915269478372,0,377,623,0.5
"79.1",0.634952296277504,0.0319915269478372,0,362,638,0.5
"419",0.612957752598949,0.0291812176910742,0,378,622,0.5
"38",0.625668237581967,0.0274191320899512,0,396,604,0.5
"5",0.614535118619671,0.0296053360492345,0,402,598,0.5
"177",0.616548050013174,0.0277013702854209,0,391,609,0.5
"55",0.630159205449404,0.0303427347853473,0,343,657,0.5
"460",0.64901041904544,0.0328682932663348,0,335,665,0.5
"353",0.614463551945319,0.0300149069213305,0,406,594,0.5
"369",0.620495294470344,0.0312841520245493,0,361,639,0.5
"361",0.60908636138057,0.0326615004913877,0,383,617,0.5
"299",0.617101329268284,0.0329426429658814,0,351,649,0.5
"34",0.613625904826357,0.0300730681654946,0,380,620,0.5
"151",0.606705465889302,0.0331479870802511,0,406,594,0.5
"377",0.610357760579926,0.0290262659096607,0,396,604,0.5
"6",0.633472720222373,0.0322462036824216,0,383,617,0.5
"180",0.606844757966401,0.0313188840640513,0,393,607,0.5
