"","prob.meio","prob.mito","Euploid","Mosaic Aneuploid","Fully Aneuploid","misclassification"
"177",0.570090696738117,0.0404343860556558,0,427,573,0.2
"326",0.57048650871522,0.0419204531037552,0,421,579,0.2
"404",0.589939016375825,0.0403773351791501,0,410,590,0.2
"86",0.602664278175922,0.0414132303253971,0,391,609,0.2
"113",0.567739920788131,0.0383930056466797,0,399,601,0.2
"492",0.591484575129916,0.0413311102927958,0,425,575,0.2
"210",0.571826517715785,0.042830048158442,0,441,559,0.2
"497",0.587592466524583,0.0396851500349495,0,409,591,0.2
"61",0.59366691588668,0.0427000943820513,0,417,583,0.2
"400",0.572597686212764,0.0437654197634316,0,443,557,0.2
"161",0.567768332662178,0.0424550059509454,0,471,529,0.2
"9",0.605048722377147,0.0383797654533384,0,404,596,0.2
"229",0.581750446685627,0.0420680521251428,0,409,591,0.2
"286",0.593816564775096,0.0433426565014396,0,410,590,0.2
"245",0.593449221550678,0.0420952424066606,0,418,582,0.2
"195",0.581227420370069,0.0401275421336944,0,430,570,0.2
"516",0.587482719739999,0.0379775795827177,0,408,592,0.2
"326.1",0.57048650871522,0.0419204531037552,0,416,584,0.2
"478",0.566541096457821,0.0417100402433081,0,412,588,0.2
"513",0.611486514721156,0.0429173782923905,0,396,604,0.2
"32",0.577738223372052,0.0434516522015733,0,413,587,0.2
"155",0.582647053399308,0.0416165828088385,0,417,583,0.2
"26",0.577467481595444,0.0409147808766643,0,398,602,0.2
"260",0.594709537452419,0.0417946214424286,0,393,607,0.2
"524",0.592472313901518,0.0403388251439051,0,395,605,0.2
"343",0.574045455846096,0.0442653471786784,0,427,573,0.2
"204",0.578597592305844,0.038709146484622,0,423,577,0.2
"382",0.622687094168908,0.0406365494882335,0,371,629,0.2
"249",0.559904912548197,0.0447085214762752,0,451,549,0.2
"352",0.607942325388114,0.0387872118326671,0,389,611,0.2
"182",0.55374621261132,0.0407462421947684,0,436,564,0.2
"151",0.596142545965889,0.0406920415789425,0,398,602,0.2
"45",0.600190277416996,0.0391218718697347,0,394,606,0.2
"64",0.581850617494726,0.0456113753117845,0,399,601,0.2
"9.1",0.605048722377147,0.0383797654533384,0,396,604,0.2
"58",0.572329643591168,0.0436199431191029,0,402,598,0.2
"174",0.565558851183526,0.0417412438827484,0,450,550,0.2
"433",0.557744007917572,0.0445415360712904,0,429,571,0.2
"121",0.572098357895862,0.0431056963978007,0,426,574,0.2
"483",0.557158143582624,0.0415979486537093,0,425,575,0.2
"498",0.560406750166595,0.0426486223278304,0,419,581,0.2
"133",0.609384259642561,0.0411778245513835,0,408,592,0.2
"69",0.564930759084572,0.039419903884048,0,424,576,0.2
"242",0.601997761574159,0.0422297143216244,0,411,589,0.2
"53",0.589109684583918,0.0391426288760241,0,369,631,0.2
"117",0.561498332894812,0.0446426852670219,0,426,574,0.2
"144",0.583010224762592,0.0418535573466942,0,414,586,0.2
"173",0.592189787922411,0.0420564898467986,0,388,612,0.2
"12",0.588396338904612,0.0410436236017302,0,403,597,0.2
"428",0.627888623489106,0.0409957919337663,0,362,638,0.2
"95",0.592612238817667,0.0394868404786811,0,422,578,0.2
"487",0.582783294884373,0.0399092871075623,0,423,577,0.2
"310",0.573495288424779,0.0452669446913971,0,429,571,0.2
"386",0.599850087479425,0.0394597496527066,0,414,586,0.2
"423",0.575184486116013,0.0415512024836459,0,428,572,0.2
"184",0.550528028610319,0.0407393238799063,0,451,549,0.2
"345",0.608678670190916,0.038007957410065,0,377,623,0.2
"520",0.607451725013111,0.0407217492099594,0,397,603,0.2
"178",0.586900771073345,0.0405111279405701,0,393,607,0.2
"491",0.556959268570264,0.0418378431328453,0,454,546,0.2
"275",0.575682922648677,0.0390359661821084,0,453,547,0.2
"472",0.582743002423859,0.0434031476077989,0,426,574,0.2
"204.1",0.578597592305844,0.038709146484622,0,427,573,0.2
"236",0.585004505659931,0.0435206310086496,0,426,574,0.2
"15",0.558912751212358,0.0414648167499779,0,417,583,0.2
"97",0.587584238019322,0.0448228236992368,0,418,582,0.2
"327",0.582098007695191,0.0449656749873031,0,435,565,0.2
"485",0.594167627046176,0.0419785894786088,0,407,593,0.2
"195.1",0.581227420370069,0.0401275421336944,0,443,557,0.2
"439",0.599881152047931,0.0402775524807338,0,409,591,0.2
"248",0.597706123234354,0.0416768735830781,0,379,621,0.2
"203",0.577427349356101,0.0417079799493151,0,413,587,0.2
"234",0.590554854486651,0.0382494736689978,0,407,593,0.2
"441",0.567592093607517,0.0426536921551468,0,428,572,0.2
"491.1",0.556959268570264,0.0418378431328453,0,462,538,0.2
"17",0.589262753442161,0.0410721687257939,0,390,610,0.2
"168",0.553534926837379,0.0442268852411135,0,446,554,0.2
"294",0.563342037010612,0.0424292519109146,0,458,542,0.2
"150",0.594839236808132,0.0425614848256141,0,390,610,0.2
"135",0.563153271501277,0.0455017137618375,0,442,558,0.2
"326.2",0.57048650871522,0.0419204531037552,0,433,567,0.2
"354",0.580868105153069,0.0408729742390177,0,430,570,0.2
"423.1",0.575184486116013,0.0415512024836459,0,423,577,0.2
"26.1",0.577467481595444,0.0409147808766643,0,419,581,0.2
"221",0.59811200537922,0.0437319762568347,0,386,614,0.2
"101",0.593442092685234,0.0430200831378027,0,392,608,0.2
"181",0.573560646655731,0.0425146272863207,0,406,594,0.2
"449",0.576968531321172,0.0414957642802594,0,411,589,0.2
"377",0.58037255021002,0.0410130776709079,0,397,603,0.2
"481",0.578125417464074,0.0392270092488571,0,461,539,0.2
"42",0.56563693114295,0.0418870553515212,0,462,538,0.2
"488",0.568920007261357,0.0439383713264402,0,444,556,0.2
"418",0.557241640471669,0.044583285849751,0,432,568,0.2
"367",0.590250726986203,0.0425480732730947,0,407,593,0.2
"169",0.597595399832347,0.0424653159244965,0,411,589,0.2
"120",0.560069678391743,0.0407539487101806,0,465,535,0.2
"531",0.584410056252641,0.0394781778753144,0,410,590,0.2
"75",0.563730201554595,0.0428753082046961,0,431,569,0.2
"370",0.567373616757168,0.0429593108675755,0,463,537,0.2
"293",0.585093038548715,0.0382740545068688,0,409,591,0.2
"84",0.573903538753437,0.0405623747839211,0,424,576,0.2
