   prop.aneu prob.meio    prob.mito   dispersal euploid mosaic aneuploid
1  0.7200781 0.3330000 0.1164119660 0.004381073    0.12   0.35      0.53
2  0.4275781 0.2970028 0.0230878396 0.711641920    0.39   0.28      0.33
3  0.4971875 0.5808888 0.0059555178 0.641405425    0.41   0.12      0.47
4  0.6142969 0.5083990 0.0207001094 0.239046427    0.26   0.21      0.53
5  0.4707031 0.5295216 0.0002791837 0.621986370    0.53   0.00      0.47
6  0.5769922 0.5176967 0.0091209325 0.871978744    0.33   0.13      0.54
7  0.4217969 0.3677410 0.0153143436 0.652388250    0.35   0.30      0.35
8  0.6825781 0.5940439 0.0407972345 0.394802207    0.14   0.29      0.57
9  0.6151562 0.4856651 0.0172522140 0.880268956    0.20   0.25      0.55
10 0.4529687 0.2904062 0.0290063566 0.059342197    0.34   0.33      0.33
