   prop.aneu prob.meio    prob.mito  dispersal euploid mosaic aneuploid
1  0.5662891 0.4150085 0.0220445895 0.80351446    0.24   0.28      0.48
2  0.4478516 0.4329190 0.0067689179 0.13079319    0.48   0.11      0.41
3  0.5723438 0.5284271 0.0012434479 0.61087334    0.43   0.00      0.57
4  0.6442578 0.5965159 0.0078349824 0.93216679    0.28   0.11      0.61
5  0.5815625 0.5115564 0.0317328700 0.47131505    0.27   0.27      0.46
6  0.5891797 0.5130944 0.0170922473 0.16005448    0.30   0.17      0.53
7  0.5701172 0.4704859 0.0171768232 0.62184094    0.27   0.21      0.52
8  0.5482031 0.4825062 0.0052109114 0.87623967    0.40   0.07      0.53
9  0.4067578 0.4372079 0.0067477911 0.04661889    0.51   0.12      0.37
10 0.5638281 0.5722293 0.0009334495 0.62995917    0.43   0.01      0.56
