   prop.aneu prob.meio    prob.mito  dispersal euploid mosaic aneuploid
1  0.5856641 0.2803402 0.0656707045 0.02359803    0.25   0.35      0.40
2  0.4514453 0.3979440 0.0113806105 0.91141499    0.44   0.16      0.40
3  0.4890234 0.4315780 0.0063915541 0.68510263    0.42   0.12      0.46
4  0.5418359 0.4738665 0.0233010880 0.74450821    0.24   0.29      0.47
5  0.4736719 0.3682958 0.0153287298 0.39358885    0.40   0.20      0.40
6  0.4325391 0.2845292 0.0254664158 0.08917661    0.40   0.28      0.32
7  0.4651562 0.3707951 0.0019070345 0.27479756    0.51   0.03      0.46
8  0.5717969 0.5598841 0.0120014269 0.37832599    0.35   0.11      0.54
9  0.6979297 0.4363510 0.0669325206 0.11407135    0.18   0.34      0.48
10 0.4167969 0.4025495 0.0009047936 0.75353316    0.56   0.03      0.41
