   prop.aneu prob.meio   prob.mito  dispersal euploid mosaic aneuploid
1  0.5251953 0.4097416 0.024940579 0.01466110    0.33   0.25      0.42
2  0.3817578 0.3948347 0.007091707 0.09096208    0.60   0.05      0.35
3  0.5326172 0.4373590 0.023266861 0.66947008    0.23   0.36      0.41
4  0.3148828 0.2003230 0.013741145 0.73266526    0.52   0.23      0.25
5  0.5366797 0.4455965 0.020078964 0.86339882    0.30   0.23      0.47
6  0.4991016 0.4013061 0.028847319 0.61357957    0.30   0.32      0.38
7  0.6885156 0.4733471 0.057699541 0.21788836    0.17   0.33      0.50
8  0.5001953 0.5028538 0.009839270 0.38321190    0.40   0.14      0.46
9  0.5663281 0.3965621 0.046471180 0.34173550    0.22   0.41      0.37
10 0.4237109 0.4305442 0.005321031 0.37321456    0.52   0.09      0.39
