   prop.aneu prob.meio   prob.mito   dispersal euploid mosaic aneuploid
1  0.3607031 0.2656964 0.021576383 0.531611540    0.44   0.32      0.24
2  0.6159375 0.4982177 0.024248550 0.009845744    0.36   0.10      0.54
3  0.3711719 0.3992061 0.010385989 0.683795215    0.42   0.28      0.30
4  0.4092578 0.2807479 0.019786709 0.327852945    0.40   0.29      0.31
5  0.4710937 0.2516481 0.046871660 0.085709114    0.39   0.36      0.25
6  0.5334766 0.4006069 0.020938216 0.816643695    0.24   0.30      0.46
7  0.4963672 0.4430979 0.005543223 0.632968002    0.47   0.06      0.47
8  0.4780859 0.3743318 0.028482108 0.025671187    0.39   0.23      0.38
9  0.4116016 0.3221412 0.015123617 0.934350630    0.38   0.29      0.33
10 0.5001172 0.3845151 0.011195171 0.569085146    0.33   0.24      0.43
