   prop.aneu prob.meio    prob.mito   dispersal euploid mosaic aneuploid
1  0.5699219 0.1238314 0.0856175725 0.005751386    0.31   0.38      0.31
2  0.4605859 0.4423685 0.0003833149 0.716002969    0.54   0.00      0.46
3  0.5803516 0.5321366 0.0160588794 0.354039129    0.29   0.19      0.52
4  0.4268359 0.2649344 0.0187050246 0.291673346    0.36   0.32      0.32
5  0.3964844 0.3231125 0.0101779925 0.778538660    0.39   0.27      0.34
6  0.5703516 0.4688361 0.0059943630 0.978023378    0.38   0.07      0.55
7  0.4302734 0.4317757 0.0121019995 0.846588420    0.40   0.22      0.38
8  0.4816016 0.5084441 0.0025142126 0.196269722    0.50   0.03      0.47
9  0.3448438 0.2714635 0.0069479218 0.051523592    0.63   0.06      0.31
10 0.2901953 0.1997205 0.0103316365 0.959056420    0.48   0.29      0.23
