   prop.aneu  prob.meio  prob.mito dispersal euploid mosaic aneuploid
1  0.5765625 0.42652896 0.04639669         0    0.30   0.29      0.41
2  0.6540625 0.35166581 0.08886450         0    0.23   0.34      0.43
3  0.5396875 0.24334221 0.05284146         0    0.32   0.29      0.39
4  0.7082812 0.11477300 0.13979003         0    0.14   0.45      0.41
5  0.7239453 0.24321184 0.11138418         0    0.12   0.45      0.43
6  0.6034766 0.31027586 0.06414352         0    0.28   0.29      0.43
7  0.6838281 0.10732945 0.12479183         0    0.15   0.45      0.40
8  0.7206250 0.05091126 0.13697376         0    0.09   0.50      0.41
9  0.5339844 0.29169912 0.03680916         0    0.32   0.26      0.42
10 0.7456250 0.06609472 0.15537987         0    0.10   0.45      0.45
