   prop.aneu prob.meio  prob.mito dispersal euploid mosaic aneuploid
1  0.4890234 0.4097930 0.03013684         0    0.38   0.23      0.39
2  0.6389844 0.3873094 0.06715245         0    0.28   0.28      0.44
3  0.4554687 0.2515886 0.02908968         0    0.45   0.19      0.36
4  0.4317969 0.3181779 0.02903952         0    0.43   0.24      0.33
5  0.5792188 0.3407680 0.04287907         0    0.27   0.24      0.49
6  0.5529688 0.3821001 0.01794101         0    0.40   0.11      0.49
7  0.4795313 0.3935922 0.02802475         0    0.37   0.22      0.41
8  0.6245312 0.3509019 0.05690851         0    0.34   0.22      0.44
9  0.4994141 0.4531563 0.02227688         0    0.45   0.11      0.44
10 0.4749609 0.2723991 0.04740080         0    0.45   0.22      0.33
