   prop.aneu  prob.meio  prob.mito dispersal euploid mosaic aneuploid
1  0.8044531 0.21725983 0.16240254 0.2374507    0.01   0.56      0.43
2  0.7416797 0.31637056 0.09901435 0.6951204    0.01   0.55      0.44
3  0.7776172 0.36580541 0.13035881 0.7524198    0.00   0.57      0.43
4  0.7127734 0.35132801 0.09926495 0.2064984    0.04   0.53      0.43
5  0.8535938 0.07769676 0.21020202 0.9191793    0.00   0.57      0.43
6  0.8091016 0.15654036 0.18796386 0.8231020    0.00   0.58      0.42
7  0.7624219 0.26551520 0.13712787 0.6235492    0.01   0.56      0.43
8  0.6406250 0.36750176 0.06218174 0.5768470    0.04   0.55      0.41
9  0.7583203 0.19658677 0.13060137 0.1332289    0.03   0.55      0.42
10 0.8060938 0.15487302 0.17392346 0.3683485    0.00   0.57      0.43
