   prop.aneu  prob.meio   prob.mito dispersal euploid mosaic aneuploid
1  0.6830859 0.33407527 0.075845283 0.5623859    0.04   0.53      0.43
2  0.7992578 0.01223941 0.177889538 0.1097796    0.00   0.57      0.43
3  0.6892969 0.36891836 0.082876792 0.3632492    0.05   0.50      0.45
4  0.6596875 0.36711425 0.074601474 0.2175646    0.08   0.51      0.41
5  0.4891406 0.40197435 0.017343821 0.9247566    0.32   0.27      0.41
6  0.5253516 0.28886370 0.028900528 0.2565421    0.28   0.31      0.41
7  0.7010156 0.39214310 0.092796347 0.5182764    0.02   0.56      0.42
8  0.4201953 0.51754236 0.000321486 0.6722004    0.57   0.01      0.42
9  0.8201953 0.09965296 0.179127785 0.5973766    0.00   0.58      0.42
10 0.6908203 0.32918907 0.094605201 0.5989262    0.01   0.56      0.43
