   prop.aneu prob.meio  prob.mito   dispersal euploid mosaic aneuploid
1  0.3244531 0.3657455 0.01361069 0.986140148    0.49   0.25      0.26
2  0.5047266 0.3801463 0.01749116 0.758518582    0.36   0.20      0.44
3  0.6412500 0.4885211 0.03930822 0.003134039    0.29   0.17      0.54
4  0.5501563 0.4483666 0.02892022 0.143276564    0.37   0.19      0.44
5  0.5832812 0.5156632 0.01223311 0.676714526    0.28   0.19      0.53
6  0.6235547 0.5485306 0.01126206 0.399121455    0.25   0.16      0.59
7  0.6806250 0.5020103 0.06161676 0.039185930    0.16   0.32      0.52
8  0.5298047 0.4554575 0.02520844 0.345423922    0.29   0.29      0.42
9  0.5031250 0.3697731 0.01218465 0.498224976    0.34   0.21      0.45
10 0.4917578 0.2296497 0.04154297 0.023197477    0.33   0.30      0.37
