   prop.aneu  prob.meio  prob.mito  dispersal euploid mosaic aneuploid
1  0.7814453 0.15332491 0.15978297 0.38581492    0.00   0.59      0.41
2  0.7755859 0.21046434 0.13525588 0.09779378    0.01   0.55      0.44
3  0.4878906 0.39500983 0.01393642 0.29012996    0.43   0.13      0.44
4  0.8302734 0.10848065 0.18517753 0.98016309    0.00   0.57      0.43
5  0.6021875 0.31798477 0.05040581 0.21981527    0.23   0.35      0.42
6  0.8045703 0.17180173 0.16787767 0.37964338    0.00   0.57      0.43
7  0.8229297 0.08379659 0.18436537 0.52087467    0.00   0.59      0.41
8  0.7060937 0.46546912 0.08221697 0.28217531    0.06   0.50      0.44
9  0.6330078 0.50525336 0.05655186 0.29171803    0.19   0.38      0.43
10 0.8078516 0.13113483 0.16878101 0.51212861    0.00   0.56      0.44
