"","prob.meio","prob.mito","Euploid","Mosaic Aneuploid","Fully Aneuploid","misclassification"
"435",0.51174950631075,6.40694868775632e-06,525,2,473,1
"403",0.521165713671572,0.000394537217389007,364,80,556,1
"121",0.495643122744914,3.35329313261825e-05,535,6,459,1
"134",0.520082281127114,9.42337434586937e-05,430,20,550,1
"56",0.525080080669158,0.000543940897263962,361,130,509,1
"122",0.511321969604165,9.03689659515111e-05,458,32,510,1
"336",0.529513060639231,9.51204150409018e-05,453,19,528,1
"368",0.523639051215157,0.000434740324773823,364,100,536,1
"45",0.525813689026987,0.00015483373629562,428,32,540,1
"53",0.499361473542244,0.000162132842114743,488,35,477,1
"38",0.521321766219476,0.000276153061668085,413,67,520,1
"61",0.530522002637127,9.63630992185472e-05,422,15,563,1
"413",0.498494473074977,0.000280591101676281,448,66,486,1
"367",0.517914635858139,0.000313629054303057,407,74,519,1
"408",0.502416528532097,0.000363452903434567,408,78,514,1
"126",0.533339304691019,3.17038804252518e-05,446,8,546,1
"428",0.525004717942631,0.0001676053014067,404,39,557,1
"98",0.488639069108979,7.18724019833569e-05,486,18,496,1
"139",0.526671762753901,0.000171590437702553,416,48,536,1
"272",0.507127069330333,0.000301171473047939,429,55,516,1
"284",0.526500084156337,0.000107457164015989,453,30,517,1
"79",0.5200471425583,0.000417539269616004,421,75,504,1
"199",0.552815511957457,0.000242892659722634,405,52,543,1
"175",0.523521539299828,4.87820056336773e-05,455,12,533,1
"370",0.493778810054466,0.000223147698720546,437,57,506,1
"305",0.50550738233356,0.000393813666288113,391,92,517,1
"56.1",0.525080080669158,0.000543940897263962,369,111,520,1
"155",0.528177710615684,1.36140383530687e-05,437,5,558,1
"176",0.515397768564573,2.98477269511639e-05,468,6,526,1
"50",0.554700669945597,5.0312504027096e-05,444,11,545,1
"341",0.509085200841284,0.000248504764164544,450,55,495,1
"41",0.512409089503028,1.20385875109731e-05,480,2,518,1
"65",0.519514927938092,0.000223773959070628,417,55,528,1
"23",0.543056940573417,6.62188232825275e-05,419,13,568,1
"358",0.533143660985978,4.37996542410433e-05,458,12,530,1
"195",0.516876610741028,8.06739363150205e-05,473,18,509,1
"134.1",0.520082281127114,9.42337434586937e-05,455,20,525,1
"431",0.52250184644034,0.000207750802933713,436,50,514,1
"382",0.531358678373205,0.000299866747447501,414,74,512,1
"213",0.525247284095231,0.00011494807749015,455,22,523,1
"282",0.507144257551536,0.000261497580229875,438,61,501,1
"140",0.512776444123479,6.19871250084704e-05,453,8,539,1
"145",0.523764957486075,7.62223347507518e-05,429,19,552,1
"242",0.526077032963888,0.000120154786968149,449,24,527,1
"87",0.508751442380462,8.18013108333907e-05,460,8,532,1
"133",0.530355168737939,0.000174455275661416,423,37,540,1
"217",0.511861784030434,5.91223538299592e-05,481,25,494,1
"382.1",0.531358678373205,0.000299866747447501,394,70,536,1
"94",0.50248746612614,5.52132308839683e-07,481,0,519,1
"370.1",0.493778810054466,0.000223147698720546,460,50,490,1
