"","prob.meio","prob.mito","Euploid","Mosaic Aneuploid","Fully Aneuploid","misclassification"
"386",0.562025728547322,0.0388128019710908,0,444,556,0.2
"227",0.598771529668456,0.0359950974714127,0,367,633,0.2
"402",0.551393229272873,0.0387477231735323,0,455,545,0.2
"215",0.578617110405158,0.0346977228291088,0,416,584,0.2
"410",0.607802276725006,0.0398783246390785,0,376,624,0.2
"53",0.584473164464575,0.0342128885372033,0,398,602,0.2
"490",0.581667573041536,0.0399232601690961,0,449,551,0.2
"147",0.579819690887945,0.0392643962006093,0,433,567,0.2
"504",0.583988358864407,0.0363183601866244,0,419,581,0.2
"158",0.576561121670252,0.0410956647609753,0,432,568,0.2
"153",0.58343798419528,0.03387336951256,0,420,580,0.2
"429",0.588760625814457,0.0346568027334935,0,430,570,0.2
"15",0.575942747312,0.0363089277130248,0,400,600,0.2
"116",0.568730301786483,0.0389161367747797,0,427,573,0.2
"510",0.574372227108671,0.037852515380394,0,437,563,0.2
"320",0.564002897255251,0.0388247654008419,0,445,555,0.2
"185",0.561909487631418,0.041209199442363,0,425,575,0.2
"348",0.591793254666722,0.0367141070867332,0,396,604,0.2
"117",0.589408771323084,0.0367655808112718,0,381,619,0.2
"401",0.592179419529641,0.0325205885808682,0,413,587,0.2
"446",0.594049851445605,0.0359484992885013,0,418,582,0.2
"498",0.582280137564471,0.0405978341191485,0,422,578,0.2
"445",0.590834067785366,0.034822034194801,0,390,610,0.2
"82",0.58828991760057,0.039540790849384,0,407,593,0.2
"224",0.566549879795455,0.0402013409883208,0,412,588,0.2
"3",0.585688603368731,0.0392439052147446,0,430,570,0.2
"427",0.603145389889001,0.0355021510696603,0,393,607,0.2
"13",0.571538279610898,0.0349848943787015,0,406,594,0.2
"62",0.585356561224528,0.038334610447707,0,409,591,0.2
"104",0.592371316956023,0.0358701129676254,0,427,573,0.2
"272",0.596279714180435,0.0369955563722436,0,404,596,0.2
"449",0.582264836130429,0.0411740286425137,0,403,597,0.2
"243",0.595805048248329,0.0383512851927351,0,414,586,0.2
"458",0.614650331939723,0.0376373711747229,0,395,605,0.2
"247",0.586057102810546,0.0341872615877051,0,390,610,0.2
"27",0.566139892260221,0.0402446647334538,0,437,563,0.2
"253",0.580453641098123,0.0429907831308674,0,399,601,0.2
"444",0.591016709046808,0.0350531014669832,0,393,607,0.2
"259",0.602684507114218,0.0388751128547843,0,399,601,0.2
"190",0.592866626482496,0.03471122771544,0,400,600,0.2
"54",0.595088778686462,0.0368590473699019,0,395,605,0.2
"299",0.585904383254563,0.0401220445262102,0,425,575,0.2
"149",0.587661199696145,0.0397088618760677,0,410,590,0.2
"84",0.566124455741464,0.036735101908989,0,439,561,0.2
"77",0.603767167979751,0.0388916936321074,0,403,597,0.2
"501",0.556203640288171,0.04177035864618,0,437,563,0.2
"258",0.56662376998755,0.0400260075328155,0,455,545,0.2
"195",0.570237332398992,0.0388319390880526,0,430,570,0.2
"127",0.574559351176184,0.0382971327751277,0,408,592,0.2
"142",0.595792613716273,0.0348373995882008,0,421,579,0.2
"426",0.610640258440034,0.037172731755089,0,397,603,0.2
"203",0.577458985159855,0.0372918810934532,0,425,575,0.2
"409",0.57049730252837,0.0381064784706363,0,411,589,0.2
"320.1",0.564002897255251,0.0388247654008419,0,433,567,0.2
"475",0.567309925037177,0.0338096445755005,0,433,567,0.2
"127.1",0.574559351176184,0.0382971327751277,0,429,571,0.2
"454",0.563537423726175,0.0353243536020515,0,422,578,0.2
"77.1",0.603767167979751,0.0388916936321074,0,385,615,0.2
"348.1",0.591793254666722,0.0367141070867332,0,427,573,0.2
"8",0.572956807120327,0.0372861633387629,0,438,562,0.2
"235",0.564913064840303,0.0392059406498568,0,419,581,0.2
"244",0.602867702220018,0.039102282161929,0,388,612,0.2
"486",0.555623614212306,0.0362166175090327,0,435,565,0.2
"434",0.584837830491714,0.0372148837266255,0,427,573,0.2
"319",0.596293268849062,0.0359636596276229,0,396,604,0.2
"269",0.594917825490259,0.0377279490748812,0,415,585,0.2
"429.1",0.588760625814457,0.0346568027334935,0,399,601,0.2
"250",0.602587467291155,0.0382797865914971,0,362,638,0.2
"475.1",0.567309925037177,0.0338096445755005,0,441,559,0.2
"417",0.584440465008402,0.0383311980195989,0,400,600,0.2
"108",0.5672737854953,0.0378069885627736,0,471,529,0.2
"44",0.57813919337498,0.0416014162539063,0,392,608,0.2
"410.1",0.607802276725006,0.0398783246390785,0,389,611,0.2
