"","prob.meio","prob.mito","Euploid","Mosaic Aneuploid","Fully Aneuploid","misclassification"
"169",0.664501505063558,0.0142220238559412,0,384,616,0.8
"180",0.679207536418759,0.0102690925290353,3,327,670,0.8
"193",0.663921627829,0.010602005715918,5,331,664,0.8
"97",0.652226713596585,0.0105807823886394,1,350,649,0.8
"151",0.655961154550442,0.0111579618648927,1,340,659,0.8
"103",0.654775113545016,0.0102802066120606,2,330,668,0.8
"245",0.64844138955194,0.0091599280456758,8,367,625,0.8
"100",0.652127518361661,0.0120123913350194,1,394,605,0.8
"148",0.646834412871055,0.0134423055792383,0,349,651,0.8
"127",0.658708849018341,0.0130795407228624,1,362,637,0.8
"246",0.654662677264596,0.0116976277442724,0,358,642,0.8
"35",0.65857829303927,0.0120054834870728,2,355,643,0.8
"113",0.666834162374505,0.01069714704711,1,333,666,0.8
"376",0.641757284435598,0.0132386470827305,0,352,648,0.8
"341",0.659411005477661,0.0136560107198561,0,361,639,0.8
"428",0.670179453563539,0.0136401630746411,0,320,680,0.8
"347",0.640177256728981,0.011383798794303,2,339,659,0.8
"341.1",0.659411005477661,0.0136560107198561,0,348,652,0.8
"170",0.663214664328454,0.0105496964041624,2,331,667,0.8
"279",0.625237668732446,0.0136524507752209,0,375,625,0.8
"391",0.647273001474414,0.0121477923665857,0,337,663,0.8
"253",0.638099365972376,0.010488833955428,3,371,626,0.8
"9",0.651100053902324,0.00873786060113115,1,335,664,0.8
"218",0.652528238382928,0.0119063233717285,0,351,649,0.8
"390",0.651106426153522,0.0126781562073765,0,371,629,0.8
"220",0.647304833162001,0.00983736160128091,1,374,625,0.8
"152",0.654918277736524,0.0125044198428402,0,352,648,0.8
"126",0.678947390002516,0.0111438620419397,1,318,681,0.8
"462",0.650860974411871,0.012894357268776,0,350,650,0.8
"170.1",0.663214664328454,0.0105496964041624,4,346,650,0.8
"35.1",0.65857829303927,0.0120054834870728,2,338,660,0.8
"297",0.648341740972781,0.011336024724297,0,346,654,0.8
"109",0.654378771357544,0.0115079507888016,0,339,661,0.8
"12",0.673961468420558,0.011511149722993,0,347,653,0.8
"91",0.645682211730213,0.00997376209483777,1,345,654,0.8
"417",0.643792475766815,0.0124630126379361,0,341,659,0.8
"410",0.646193827659116,0.00967830793551713,1,367,632,0.8
"481",0.661211052501908,0.0112994383423159,0,340,660,0.8
"270",0.653906048936903,0.011994543788089,1,332,667,0.8
"430",0.677521818456783,0.0110478077715143,1,298,701,0.8
"302",0.646454181511004,0.0141228527046289,0,338,662,0.8
"152.1",0.654918277736524,0.0125044198428402,0,332,668,0.8
"32",0.653685988105356,0.011106171618829,2,329,669,0.8
"459",0.652326330022877,0.0146618119881356,1,343,656,0.8
"29",0.679210920341061,0.0102190869877398,1,341,658,0.8
"436",0.668982563597545,0.0109914601066784,0,342,658,0.8
"436.1",0.668982563597545,0.0109914601066784,0,346,654,0.8
"292",0.640293647544531,0.0116587423169336,1,337,662,0.8
"480",0.646401363695081,0.0112069959231355,2,347,651,0.8
"427",0.660285599850732,0.00992897064279627,3,346,651,0.8
"346",0.652555739172122,0.00956266627433438,1,322,677,0.8
"283",0.645939381082867,0.0122948102025975,0,337,663,0.8
"444",0.642062059395908,0.0123659371092314,0,351,649,0.8
"371",0.644038392959893,0.0122746396149258,1,334,665,0.8
"103.1",0.654775113545016,0.0102802066120606,4,338,658,0.8
"42",0.681759619327269,0.0110284425967745,2,300,698,0.8
"315",0.639031646640334,0.0115421916112674,3,354,643,0.8
"431",0.664930878540042,0.0113945646743445,0,340,660,0.8
"231",0.651783583123704,0.0107085419013157,1,351,648,0.8
"302.1",0.646454181511004,0.0141228527046289,1,347,652,0.8
"299",0.652204916961063,0.0121822519696995,0,347,653,0.8
"397",0.627889145807388,0.0100549175346844,1,368,631,0.8
"286",0.650020482738184,0.012738353790668,0,372,628,0.8
"62",0.663230786206211,0.0103835251867132,1,344,655,0.8
"74",0.65461743815703,0.0135777204811971,0,339,661,0.8
"47",0.643497683446838,0.00953309453731072,3,349,648,0.8
"265",0.628724745636931,0.0137559369050466,0,363,637,0.8
"156",0.677015469493666,0.0116593818852634,1,299,700,0.8
"146",0.641531780378227,0.015009476439381,0,339,661,0.8
