"","prob.meio","prob.mito","Euploid","Mosaic Aneuploid","Fully Aneuploid","misclassification"
"358",0.64433312568995,0.0189361573263201,0,343,657,0.6
"334",0.624442432626325,0.0177592113651889,0,370,630,0.6
"70",0.634875358998407,0.0213332209585312,0,349,651,0.6
"84",0.630199838252144,0.0195459224684482,0,377,623,0.6
"293",0.622819504984577,0.0206819864024353,0,404,596,0.6
"436",0.636831656270011,0.0202438691783986,0,340,660,0.6
"94",0.63545371977283,0.0212514883610488,0,339,661,0.6
"461",0.632133294904398,0.0212336401729442,0,378,622,0.6
"396",0.633469805488367,0.0210219459896147,0,374,626,0.6
"279",0.60813825213448,0.0219171008150432,0,392,608,0.6
"68",0.595557279334332,0.02277921178904,0,402,598,0.6
"210",0.647531855036612,0.0228080778597086,0,348,652,0.6
"358.1",0.64433312568995,0.0189361573263201,0,350,650,0.6
"118",0.629282671598447,0.0190104118788163,0,349,651,0.6
"460",0.615559927468213,0.0213477543455628,0,361,639,0.6
"481",0.615744502142378,0.0183102046544299,0,375,625,0.6
"19",0.615982769401113,0.0191641143538009,0,367,633,0.6
"164",0.63084774529464,0.0215720231318415,0,394,606,0.6
"69",0.623623664975654,0.0217965793101143,0,373,627,0.6
"8",0.641823361452531,0.0178080826566501,0,358,642,0.6
"152",0.636964374314027,0.0202603912853678,0,344,656,0.6
"394",0.626270374083282,0.0200293776949925,0,374,626,0.6
"433",0.637167214854278,0.0204872310888559,0,371,629,0.6
"317",0.655757092056429,0.0233898890492623,0,348,652,0.6
"353",0.624558068311151,0.0211776308705959,0,383,617,0.6
"128",0.624897855322589,0.0185533897493539,0,412,588,0.6
"175",0.636121758934872,0.0202266342083246,0,376,624,0.6
"203",0.624653788238586,0.0227540798684158,0,360,640,0.6
"219",0.64285670628243,0.021207343790191,0,370,630,0.6
"233",0.638143135385315,0.0223193571297896,0,363,637,0.6
"338",0.620736164647625,0.0214422725615785,0,362,638,0.6
"293.1",0.622819504984577,0.0206819864024353,0,359,641,0.6
"350",0.623331656787304,0.025040671628759,0,367,633,0.6
"131",0.633618351765359,0.0221535196973708,0,346,654,0.6
"109",0.623188345733413,0.0169508502590158,0,362,638,0.6
"113",0.648110951948737,0.0211495262654505,0,357,643,0.6
"355",0.632285236364368,0.0193382996433721,0,388,612,0.6
"263",0.634642872670712,0.0180279760473176,0,366,634,0.6
"74",0.632194822617736,0.0194669190309601,0,359,641,0.6
"54",0.637132962139552,0.0234052446432183,0,353,647,0.6
"90",0.659349054095826,0.0213502377966128,0,337,663,0.6
"237",0.644070557947158,0.0232751750805459,0,350,650,0.6
"72",0.638485813646726,0.0211898524156564,0,357,643,0.6
"345",0.622604170847375,0.0209164675219774,0,377,623,0.6
"382",0.619439503746338,0.0224495937037707,0,378,622,0.6
"158",0.633487716500277,0.0215983446805269,0,356,644,0.6
"394.1",0.626270374083282,0.0200293776949925,0,385,615,0.6
"447",0.634093997647984,0.0209051431299279,0,360,640,0.6
"356",0.614471071404268,0.0194631175172628,0,401,599,0.6
"47",0.645019140228319,0.0220816532841173,0,349,651,0.6
"267",0.602516083529981,0.0240198094889244,0,398,602,0.6
"455",0.652254976164463,0.0209204613166028,0,351,649,0.6
"247",0.651923063975956,0.0237377227382825,0,352,648,0.6
"151",0.623718551902625,0.0189940145453471,0,367,633,0.6
"235",0.644598607866669,0.0201074999985714,0,361,639,0.6
"167",0.658922524166077,0.0206470158543384,0,320,680,0.6
"220",0.628495589202466,0.0198884693247558,0,362,638,0.6
"256",0.643322418920538,0.0225920825252864,0,373,627,0.6
"212",0.648219533307539,0.0188861792307679,0,331,669,0.6
"484",0.642460531065869,0.0217800970887097,0,387,613,0.6
"45",0.634996004593463,0.0210492319494836,0,365,635,0.6
"285",0.627347255326836,0.0211009371120678,0,380,620,0.6
"262",0.63465664949256,0.0191636444645347,0,325,675,0.6
"205",0.63291327803541,0.0224586226299553,0,370,630,0.6
"173",0.613838114770441,0.0190246855580787,0,406,594,0.6
"90.1",0.659349054095826,0.0213502377966128,0,323,677,0.6
"409",0.635469769447105,0.025258230347356,0,362,638,0.6
"210.1",0.647531855036612,0.0228080778597086,0,346,654,0.6
"411",0.633872271895429,0.0208588582069533,0,388,612,0.6
"48",0.643387087363694,0.0194341663765055,0,354,646,0.6
"80",0.648545430068306,0.0237690024701609,0,360,640,0.6
"72.1",0.638485813646726,0.0211898524156564,0,345,655,0.6
"139",0.63960164491599,0.0226357834486457,0,365,635,0.6
"156",0.631384324030339,0.0193504463160928,0,385,615,0.6
"57",0.625766146830143,0.0209513342407205,0,370,630,0.6
"313",0.632401849220612,0.0222519809646848,0,357,643,0.6
"271",0.62298113149213,0.0229340806390656,0,405,595,0.6
"288",0.636833989160127,0.020043254856856,0,358,642,0.6
"56",0.633209938092979,0.0197463928677365,1,359,640,0.6
"41",0.623999382575089,0.0222470971486878,0,363,637,0.6
"452",0.620112487621066,0.0222346226490616,0,390,610,0.6
"433.1",0.637167214854278,0.0204872310888559,0,362,638,0.6
"130",0.647553014050813,0.0218858480445159,0,348,652,0.6
"166",0.6620264885758,0.0190878526464188,0,330,670,0.6
