"","prob.meio","prob.mito","Euploid","Mosaic Aneuploid","Fully Aneuploid","misclassification"
"19",0.563943617069188,0.0457961534131582,0,465,535,0
"442",0.557281922356868,0.0467409742161378,0,404,596,0
"482",0.551632430974835,0.0476802385096222,0,393,607,0
"145",0.534285001257468,0.0458892355229131,0,444,556,0
"23",0.548281834384132,0.043919440794435,0,419,581,0
"264",0.563793132502219,0.0454098314355831,0,431,569,0
"285",0.554986279943907,0.0464867451270605,0,423,577,0
"282",0.567760420743116,0.0500904290136402,0,450,550,0
"406",0.561711744986622,0.0476355759524905,0,446,554,0
"284",0.55277830530022,0.0466676463571841,0,455,545,0
"315",0.532789154783855,0.0440871561869482,0,486,514,0
"407",0.56129405602686,0.046026326242363,0,430,570,0
"229",0.581585537200071,0.0445498760234846,0,427,573,0
"170",0.537387453989217,0.0441499259816331,0,461,539,0
"66",0.540858144297441,0.0442316779536293,0,478,522,0
"95",0.558078854659241,0.0474994290764711,0,440,560,0
"211",0.545023870456226,0.0440768294628078,0,447,553,0
"58",0.548016004760118,0.0476556330969675,0,463,537,0
"526",0.557166759737377,0.0448609803840853,0,426,574,0
"126",0.532496864429996,0.0476185849704271,0,458,542,0
"479",0.56006793636068,0.045240742818698,0,437,563,0
"219",0.578312365627967,0.0443227043496503,0,399,601,0
"94",0.568466090169775,0.0465125472547735,0,427,573,0
"264.1",0.563793132502219,0.0454098314355831,0,425,575,0
"266",0.555453400058992,0.0462904470987643,0,422,578,0
"251",0.538384950060124,0.0464443500310369,0,455,545,0
"311",0.547019547903261,0.0462766728985619,0,446,554,0
"237",0.553128310132801,0.0443174808299566,0,428,572,0
"250",0.529887879439601,0.0467146702414849,0,484,516,0
"157",0.532759945561474,0.0514870611214736,0,458,542,0
"415",0.586743119136822,0.0455525621232419,0,406,594,0
"516",0.562218928712489,0.0423450103020317,0,470,530,0
"169",0.550734407818024,0.0461003491589011,0,444,556,0
"246",0.576553416161961,0.0441672849724635,0,427,573,0
"261",0.550760087094549,0.0423989635177281,0,434,566,0
"15",0.552395032743931,0.0453891444451748,0,448,552,0
"184",0.550281822768332,0.0435894445555449,0,445,555,0
"88",0.571235439857474,0.0440248439684625,0,443,557,0
"542",0.570026814462114,0.0452989449239581,0,419,581,0
"403",0.568391700848552,0.0432310482844528,0,431,569,0
"360",0.556553072989366,0.0452632966056569,0,464,536,0
"375",0.563659129987984,0.0442044997946702,0,433,567,0
"229.1",0.581585537200071,0.0445498760234846,0,428,572,0
"108",0.584448933486007,0.0413128517330391,0,422,578,0
"278",0.534573553732569,0.0471125832527134,0,478,522,0
"442.1",0.557281922356868,0.0467409742161378,0,440,560,0
"403.1",0.568391700848552,0.0432310482844528,0,400,600,0
"63",0.546226558457792,0.0426052860790646,0,442,558,0
"32",0.559622857893335,0.0458756227736164,0,443,557,0
"366",0.554470681195877,0.046794419721584,0,466,534,0
"113",0.544495967931467,0.0406477546689226,0,462,538,0
"51",0.541981965090701,0.041347829561276,0,441,559,0
"146",0.573838645314327,0.0467506794002712,0,403,597,0
"387",0.56363102640066,0.0439915883387389,0,439,561,0
"231",0.557523591677616,0.0478095851389208,0,432,568,0
"203",0.552859275444213,0.0423991565555667,0,457,543,0
"348",0.529365257667174,0.0465146941101624,0,454,546,0
"324",0.550042766063279,0.0440845682746342,0,461,539,0
"32.1",0.559622857893335,0.0458756227736164,0,455,545,0
"361",0.572581692278475,0.0441487635566658,0,414,586,0
"294",0.566090412298033,0.0493237706331362,0,420,580,0
"478",0.562465727377538,0.0456631321211962,0,463,537,0
"509",0.530571233067193,0.0461471556235212,0,499,501,0
"234",0.5541817028721,0.044791281465553,0,442,558,0
"510",0.553630147540779,0.0450149156900948,0,455,545,0
"171",0.537768810334045,0.0470571224408908,0,455,545,0
"139",0.558760721325306,0.0447547660604188,0,456,544,0
"382",0.543640277097839,0.0458397186800392,0,427,573,0
"381",0.552230629223853,0.0455853234494584,0,449,551,0
"50",0.575095764664104,0.0447117850629586,0,398,602,0
"309",0.537311885723927,0.0429962739205947,0,458,542,0
"46",0.506843306090695,0.0454418680722529,0,477,523,0
"259",0.531272903298152,0.0433909892618689,0,494,506,0
"193",0.555590010198797,0.0459776973252886,0,460,540,0
"199",0.55757085939903,0.0468798005041877,0,436,564,0
"473",0.547349935614278,0.0477780087058571,0,443,557,0
"206",0.554377645221887,0.0458112843578174,0,433,567,0
"179",0.550881952135561,0.0444790408844187,0,477,523,0
"244",0.583915626750888,0.0446752785049386,0,413,587,0
"354",0.580597136138372,0.0466188386218111,0,435,565,0
"206.1",0.554377645221887,0.0458112843578174,0,402,598,0
"252",0.539045941989549,0.0441845062482422,0,458,542,0
"337",0.574843026821591,0.0473665036204799,0,436,564,0
"434",0.558325218982913,0.0493075138390249,0,438,562,0
"356",0.552876420666588,0.0448532739187351,0,434,566,0
"429",0.561637172442352,0.0462664285528974,0,442,558,0
"353",0.534858491554786,0.0456664583964057,0,460,540,0
"463",0.568698142723391,0.047567324163528,0,443,557,0
"418",0.573035112520736,0.0458901279377917,0,382,618,0
"220",0.571574369992304,0.049049808125012,0,457,543,0
"110",0.552486150301366,0.0471972011886121,0,435,565,0
"269",0.561634997304574,0.0440408443674379,0,419,581,0
"50.1",0.575095764664104,0.0447117850629586,0,413,587,0
"259.1",0.531272903298152,0.0433909892618689,0,451,549,0
"167",0.565408202858435,0.0429663374193836,0,455,545,0
"473.1",0.547349935614278,0.0477780087058571,0,449,551,0
"287",0.531476716598195,0.0435211822036525,0,471,529,0
"89",0.571559966772938,0.042064560865789,0,426,574,0
"142",0.561807934162005,0.0497445636554828,0,458,542,0
"171.1",0.537768810334045,0.0470571224408908,0,440,560,0
"97",0.559147824502027,0.0445535845489047,0,454,546,0
"286",0.5574588529738,0.0479311120556863,0,448,552,0
"128",0.559448760556334,0.0419882249646725,0,438,562,0
"316",0.564679691860979,0.0455167133981423,0,436,564,0
"380",0.577744556906439,0.0462155572288451,0,427,573,0
"440",0.545948137680047,0.0436041707285737,0,455,545,0
"368",0.564873175811026,0.0451745356634128,0,432,568,0
"429.1",0.561637172442352,0.0462664285528974,0,418,582,0
"128.1",0.559448760556334,0.0419882249646725,0,425,575,0
"377",0.583125279893463,0.0461129553075354,0,418,582,0
