"","prob.meio","prob.mito","Euploid","Mosaic Aneuploid","Fully Aneuploid","misclassification"
"132",0.467285257647689,0.00814270142122821,11,534,455,0.3
"426",0.456966995012815,0.00707395354245728,11,524,465,0.3
"130",0.442748566716859,0.00777921993071506,14,532,454,0.3
"75",0.449919152856059,0.00711001049887261,16,527,457,0.3
"423",0.477553739660324,0.00691063087449591,12,528,460,0.3
"19",0.426467854042899,0.00642032127523185,25,545,430,0.3
"115",0.447677291155761,0.00617762353227542,25,529,446,0.3
"220",0.462589421223781,0.0067397151139785,14,525,461,0.3
"367",0.448793240915365,0.00701756201057887,17,521,462,0.3
"65",0.427385268417185,0.00715593632962475,10,562,428,0.3
"337",0.455585356576065,0.00718066377278247,10,544,446,0.3
"231",0.475850763416976,0.00703755617899817,18,516,466,0.3
"173",0.451704687099287,0.00692618899928628,16,532,452,0.3
"333",0.433387032441728,0.00740868054964576,12,535,453,0.3
"126",0.460107908516807,0.00694522727666805,11,551,438,0.3
"415",0.454785130497966,0.00783915114722794,10,509,481,0.3
"365",0.453018099758713,0.00666665836605362,16,557,427,0.3
"228",0.481231113080954,0.00755457253674903,7,499,494,0.3
"180",0.437532410576857,0.00748949231311559,11,543,446,0.3
"267",0.457624244968016,0.0068936577321045,16,496,488,0.3
"20",0.43879465237909,0.00725151843516744,19,545,436,0.3
"88",0.43508277704393,0.00705169550100202,19,540,441,0.3
"124",0.447263634150536,0.00761311142977981,8,576,416,0.3
"26",0.471262094444296,0.00697790826127799,23,488,489,0.3
"149",0.44485834427741,0.00794937234773981,14,545,441,0.3
"386",0.466552066187002,0.00710057339442322,11,518,471,0.3
"53",0.468730960291606,0.00722122857148939,10,488,502,0.3
"385",0.465524716662265,0.00718508504323761,15,514,471,0.3
"120",0.426820325495092,0.0077512203137195,14,548,438,0.3
"246",0.460236619376194,0.00642124161639056,21,502,477,0.3
"100",0.446451485131906,0.00702723494441354,17,525,458,0.3
"39",0.467581319437958,0.00746110258247046,10,529,461,0.3
"45",0.437967828015702,0.00665129827055312,19,544,437,0.3
"61",0.426034869064698,0.00736751680695787,17,567,416,0.3
"187",0.459171100578873,0.00813367785610783,17,512,471,0.3
"16",0.454927723190806,0.00741693345345658,17,524,459,0.3
"84",0.456634517900975,0.00713624201645533,14,525,461,0.3
"38",0.467542375943456,0.00676361043350935,17,500,483,0.3
"321",0.462294652646728,0.00648597157993871,18,517,465,0.3
"186",0.469861074925509,0.00736172988944718,13,491,496,0.3
"405",0.448388870301836,0.00751840575336286,13,528,459,0.3
"262",0.430608221229551,0.00788516722965116,6,551,443,0.3
"380",0.445118687104708,0.00741261071617043,13,542,445,0.3
"4",0.446691990749925,0.00622371069186574,30,530,440,0.3
"282",0.434258983532431,0.00791321076510816,9,573,418,0.3
"214",0.475039863706857,0.00627030463822726,18,498,484,0.3
"63",0.445805141649322,0.00709434321359166,10,562,428,0.3
"321.1",0.462294652646728,0.00648597157993871,21,541,438,0.3
"394",0.444748264926484,0.00739294257237906,10,571,419,0.3
"315",0.450178141871491,0.00749901073154506,16,517,467,0.3
