"","prob.meio","prob.mito","Euploid","Mosaic Aneuploid","Fully Aneuploid","misclassification"
"409",0.421305116979581,0.0107845784063956,2,564,434,0
"56",0.423923244737018,0.0108683889089426,2,558,440,0
"192",0.414849376742929,0.0108869923492803,4,583,413,0
"277",0.441067906821071,0.0101272412695746,0,578,422,0
"300",0.41630010064934,0.0109738477918617,1,591,408,0
"399",0.416943311905241,0.0110339514535637,1,594,405,0
"329",0.411889744950448,0.0104080691692941,5,574,421,0
"189",0.430801019197441,0.00981773842635981,5,579,416,0
"246",0.431029439351841,0.0103792124974708,2,582,416,0
"23",0.436406157665286,0.010439731306939,8,574,418,0
"390",0.444347687960735,0.00978197679083398,3,580,417,0
"243",0.426326426620946,0.0100990007525448,1,558,441,0
"341",0.423642470326932,0.0106959846248668,2,574,424,0
"62",0.419450168375153,0.00966556393127559,3,589,408,0
"82",0.439165759507052,0.0107761216753619,2,554,444,0
"280",0.416163644766248,0.0114786474157783,0,557,443,0
"24",0.462634139669221,0.00968253636227035,3,506,491,0
"225",0.419810757658641,0.0105600818913645,2,582,416,0
"251",0.408402671529124,0.0119292300903999,0,629,371,0
"456",0.438397109792446,0.0109926130766086,2,570,428,0
"389",0.405510440237593,0.00952292786041204,6,599,395,0
"138",0.427611600665145,0.00884765251848974,6,582,412,0
"271",0.41254729057541,0.0101347182170694,4,589,407,0
"223",0.398836151068781,0.0103526247440631,5,596,399,0
"114",0.423934099751647,0.010931812656876,4,580,416,0
"278",0.441555566910076,0.00953203437185831,2,529,469,0
"327",0.414885886221849,0.00999564325318442,3,597,400,0
"31",0.427058944586933,0.0105630213821948,3,551,446,0
"230",0.407717444375566,0.00999283087795904,6,607,387,0
"59",0.412837516472117,0.0110279358635824,1,584,415,0
"398",0.441723375531003,0.0108414504633301,3,565,432,0
"186",0.42692317493534,0.0110811496401734,2,565,433,0
"160",0.420567269545165,0.0103419765803848,6,563,431,0
"391",0.407588236077978,0.010658016871233,3,574,423,0
"400",0.420589195238807,0.00992824298954461,3,563,434,0
"162",0.445002855106309,0.0101706369026133,6,543,451,0
"102",0.425509889584953,0.0109177540232813,3,578,419,0
"117",0.420381915672081,0.00929148484480066,5,602,393,0
"317",0.442863972499931,0.00992728349686384,2,556,442,0
"334",0.447834961976031,0.0100393982109357,4,526,470,0
"3",0.423175114794485,0.0104968307287855,3,571,426,0
"91",0.422288459693644,0.0115872077664867,3,583,414,0
"15",0.410042570991372,0.0104942421534023,2,574,424,0
"81",0.449190448504718,0.0110185177775874,2,562,436,0
"249",0.405914689840956,0.0108998647665749,1,605,394,0
