"","prob.meio","prob.mito","Euploid","Mosaic Aneuploid","Fully Aneuploid","misclassification"
"427",0.40624125262282,0.00975679172944267,4,576,420,0.1
"134",0.444310712443333,0.00958702116413127,5,532,463,0.1
"274",0.455690360838291,0.00942821560559398,2,547,451,0.1
"173",0.434886533258703,0.00911815483498339,7,567,426,0.1
"97",0.449221130460298,0.0101380372202217,6,532,462,0.1
"427.1",0.40624125262282,0.00975679172944267,4,580,416,0.1
"187",0.434246160006747,0.00986080078312606,2,555,443,0.1
"166",0.449576454394509,0.00970701114851339,4,559,437,0.1
"454",0.430227280316963,0.00987166786642385,3,592,405,0.1
"45",0.436825287632898,0.00991210913811908,3,576,421,0.1
"334",0.42201295556914,0.00897728618233801,5,565,430,0.1
"394",0.431917740676969,0.00884886599797855,6,560,434,0.1
"342",0.41989188056217,0.00870073557308386,10,575,415,0.1
"8",0.441785732590148,0.0102452532947072,3,576,421,0.1
"20",0.427949654633872,0.00921046139603932,7,549,444,0.1
"69",0.449567608472926,0.0102368355496055,2,553,445,0.1
"66",0.445627877772279,0.00973589152189446,3,538,459,0.1
"141",0.428210211904073,0.010092316432798,3,589,408,0.1
"5",0.428374541839953,0.00948468955107016,2,567,431,0.1
"261",0.438803841265995,0.00911506353935275,6,532,462,0.1
"152",0.429241991069971,0.00996782044230248,6,590,404,0.1
"22",0.438035012427704,0.00878132671272001,3,538,459,0.1
"386",0.424226185870145,0.0102844471052195,1,561,438,0.1
"120",0.431006094121688,0.00923923411722874,8,543,449,0.1
"363",0.428564573795966,0.00982280793120779,5,556,439,0.1
"409",0.437498918895266,0.00951748758501145,2,543,455,0.1
"138",0.448150744446799,0.0100054735472737,5,566,429,0.1
"391",0.446257108042324,0.0092249693447688,8,515,477,0.1
"379",0.441230659935689,0.00939064537947142,4,556,440,0.1
"131",0.437853933632925,0.0084866739527895,10,550,440,0.1
"9",0.428092778341546,0.00955954182981882,7,557,436,0.1
"383",0.441472414875013,0.00924594657646164,6,558,436,0.1
"84",0.437076328531829,0.00924930636250053,11,556,433,0.1
"316",0.433632967376816,0.00995148394868055,4,559,437,0.1
"299",0.445728745870034,0.00931427921190796,3,528,469,0.1
"246",0.43562972926921,0.0100330535926928,3,554,443,0.1
"437",0.441710536542417,0.00974867257888129,5,558,437,0.1
"129",0.402719994455806,0.00937888631081191,2,610,388,0.1
"138.1",0.448150744446799,0.0100054735472737,1,540,459,0.1
"204",0.438150688271847,0.00976512512087351,2,569,429,0.1
"239",0.425229526658518,0.00934905242248926,9,548,443,0.1
"259",0.420222255861095,0.00850054652563905,8,577,415,0.1
"83",0.427363163274051,0.00871690834028979,4,571,425,0.1
"249",0.442972874170215,0.00978480073448351,7,537,456,0.1
"63",0.458825114259768,0.0101629456249688,2,511,487,0.1
"234",0.428684689747299,0.010674187971226,2,580,418,0.1
"239.1",0.425229526658518,0.00934905242248926,8,586,406,0.1
"307",0.413537502460611,0.00985926191645316,4,587,409,0.1
"57",0.416748835347881,0.0094005418410673,5,570,425,0.1
"224",0.431873677608897,0.00968515455884345,8,533,459,0.1
"287",0.434079131953286,0.00983333280886841,3,561,436,0.1
"240",0.438646517092568,0.00910986923237299,2,538,460,0.1
"19",0.436328358513263,0.00894745383574188,5,551,444,0.1
"201",0.434411154355665,0.00893277631089107,4,549,447,0.1
"128",0.423849948862648,0.0102715380059709,7,577,416,0.1
"257",0.446076749547411,0.00966560634765151,4,541,455,0.1
"341",0.457653622369164,0.00984857839620766,3,524,473,0.1
"286",0.419024072593235,0.00980191771645515,3,580,417,0.1
"442",0.425185324315691,0.00915762171518739,6,561,433,0.1
"358",0.412599023996099,0.00951385865625159,8,563,429,0.1
"6",0.414384705339343,0.0098292228252557,6,562,432,0.1
"76",0.435679978691511,0.00902931914733645,7,557,436,0.1
"356",0.423789620086298,0.00896222334456733,6,575,419,0.1
"34",0.447374568691497,0.00923201509618503,3,555,442,0.1
"98",0.449673260677203,0.0100599903145978,0,521,479,0.1
"171",0.436140487903957,0.0101810688791721,3,570,427,0.1
"52",0.435349830068224,0.010434751699112,1,571,428,0.1
"175",0.41807836346083,0.00942825869995816,6,583,411,0.1
"203",0.42827120505109,0.00941147145242412,4,582,414,0.1
"80",0.450326098096501,0.00959691198302143,1,586,413,0.1
"377",0.422429230574165,0.0098448702231385,1,585,414,0.1
"340",0.436294512032995,0.00938791678842885,3,564,433,0.1
"185",0.440628141823104,0.00962849489316574,6,553,441,0.1
"157",0.420378579564691,0.010384627965124,2,584,414,0.1
"34.1",0.447374568691497,0.00923201509618503,3,544,453,0.1
"402",0.395577231155277,0.00925927489654426,4,590,406,0.1
"308",0.43709578490898,0.0089270418595765,5,552,443,0.1
"233",0.456232474033463,0.0097205875417853,3,542,455,0.1
"433",0.452220325670273,0.00898188811089801,2,537,461,0.1
"328",0.428054654524278,0.00963978058598407,5,545,450,0.1
"96",0.434746541830725,0.0104764304400791,5,558,437,0.1
"75",0.432715948040054,0.00953761822700494,5,536,459,0.1
"91",0.419747482684665,0.00950534495825499,6,607,387,0.1
"68",0.444003251317795,0.00866797195153642,9,546,445,0.1
"228",0.432925545989214,0.00925924245186603,0,566,434,0.1
"431",0.422474822389466,0.00909640185698343,5,582,413,0.1
"94",0.438345899466171,0.00900024226075655,9,557,434,0.1
"202",0.428166797528512,0.00972363243183407,4,540,456,0.1
"380",0.443422811081835,0.00863086587919958,7,544,449,0.1
"400",0.453044831308279,0.00971276939913689,2,523,475,0.1
"440",0.409395133726175,0.00860629251273582,8,593,399,0.1
"92",0.416363034809816,0.0102913727509284,4,574,422,0.1
"434",0.453177049742338,0.00880766261986577,5,546,449,0.1
"322",0.423725182444494,0.0102669385427923,3,601,396,0.1
"372",0.420464567197865,0.0104650416658513,0,585,415,0.1
"175.1",0.41807836346083,0.00942825869995816,7,584,409,0.1
"5.1",0.428374541839953,0.00948468955107016,6,567,427,0.1
"40",0.451217449112399,0.00941017595058343,3,532,465,0.1
"352",0.44271227533158,0.00809629434647373,8,547,445,0.1
"378",0.42870164182012,0.0102777904018715,3,579,418,0.1
"37",0.424903736971829,0.00840179839656508,6,560,434,0.1
"301",0.431803317651086,0.00979741619196607,9,577,414,0.1
"422",0.429395363659888,0.00914386331760365,5,557,438,0.1
"300",0.454224781549844,0.00912128332135058,6,534,460,0.1
"78",0.434483156215302,0.0110711123486279,2,556,442,0.1
"1",0.415849560861902,0.00905180097287132,3,552,445,0.1
"137",0.41562949979441,0.00931123627255644,3,599,398,0.1
"118",0.456640242686242,0.00923039325001052,5,543,452,0.1
"372.1",0.420464567197865,0.0104650416658513,4,565,431,0.1
"226",0.4330072904955,0.00999672801005137,4,540,456,0.1
"180",0.413242324964148,0.01024871011136,0,584,416,0.1
"101",0.418435045906283,0.0085160271034479,9,559,432,0.1
"75.1",0.432715948040054,0.00953761822700494,7,575,418,0.1
"334.1",0.42201295556914,0.00897728618233801,5,560,435,0.1
"176",0.426121326286723,0.00904771294907919,4,547,449,0.1
"47",0.424961085358519,0.00963312353436067,5,592,403,0.1
"194",0.465956548164313,0.00863591014101605,4,532,464,0.1
"304",0.462177006459932,0.00866423317451431,5,531,464,0.1
"145",0.426333124570865,0.0102677319782198,5,584,411,0.1
"419",0.447333136779726,0.0111075098726186,2,549,449,0.1
"245",0.458175810652095,0.00953621452351793,6,525,469,0.1
"11",0.452813302015543,0.0094034304209302,6,542,452,0.1
"297",0.430927528813565,0.00929299486633789,9,564,427,0.1
"416",0.45388172321163,0.0107018842165402,0,547,453,0.1
"257.1",0.446076749547411,0.00966560634765151,8,527,465,0.1
"166.1",0.449576454394509,0.00970701114851339,3,540,457,0.1
"326",0.445652904443011,0.00885804955258996,8,525,467,0.1
"207",0.437689393709111,0.0089267391708922,6,568,426,0.1
"247",0.44469999424487,0.0106260804023747,2,539,459,0.1
"27",0.422751879358316,0.00980299715649368,7,578,415,0.1
"232",0.414117130392924,0.010389871531564,3,570,427,0.1
"364",0.426222059255595,0.0100816221285281,5,567,428,0.1
"221",0.41825568283318,0.0091329424909755,6,582,412,0.1
"230",0.458713756972324,0.010410575266479,2,529,469,0.1
"123",0.410387046728535,0.0104344826723879,2,570,428,0.1
"398",0.432014834826148,0.00882136898319544,11,563,426,0.1
"290",0.433355600541946,0.00907119329885716,6,574,420,0.1
"225",0.437427948581509,0.00894214989747308,6,559,435,0.1
"51",0.446251451525744,0.00995386657266609,5,559,436,0.1
"186",0.417215693260391,0.00937773952552498,4,568,428,0.1
"443",0.438124307092115,0.00997041072395851,4,558,438,0.1
"203.1",0.42827120505109,0.00941147145242412,4,571,425,0.1
"266",0.428484531365008,0.009766880933838,6,574,420,0.1
"104",0.426781162531115,0.00900229612752854,6,560,434,0.1
"25",0.435529902790717,0.0086937892685524,2,590,408,0.1
"346",0.453223963203901,0.0090737373825146,5,552,443,0.1
"263",0.44859838526824,0.00953021002167911,3,530,467,0.1
"399",0.456557081697502,0.00971929994122281,7,557,436,0.1
"280",0.420924440198687,0.00966470036143732,7,584,409,0.1
"241",0.426874265998511,0.00880409939564873,8,538,454,0.1
"260",0.437669842995478,0.00916223900960112,7,540,453,0.1
"338",0.433214188935511,0.0095864356934335,3,577,420,0.1
"335",0.448179820594286,0.00833347254296547,5,573,422,0.1
"223",0.4350722395243,0.00955322224178854,4,563,433,0.1
"200",0.428212914331474,0.00933117917031561,5,564,431,0.1
"87",0.420172621558804,0.00881790685972377,6,565,429,0.1
"77",0.469861962553065,0.00928277374297842,5,532,463,0.1
"29",0.442322291743405,0.00983600619956136,4,556,440,0.1
"270",0.441243071624398,0.00982171131202463,2,572,426,0.1
"298",0.42269243715499,0.00947422818785376,8,573,419,0.1
"9.1",0.428092778341546,0.00955954182981882,6,565,429,0.1
"73",0.419805328269316,0.00966938728339982,2,577,421,0.1
"355",0.429836039929987,0.0086893797723788,8,555,437,0.1
"406",0.420493831176438,0.00926216036494488,6,575,419,0.1
"190",0.447964314460914,0.00902914057063067,5,561,434,0.1
"297.1",0.430927528813565,0.00929299486633789,5,569,426,0.1
"52.1",0.435349830068224,0.010434751699112,2,567,431,0.1
"411",0.453973797022375,0.00960380336009618,4,529,467,0.1
"257.2",0.446076749547411,0.00966560634765151,5,574,421,0.1
"182",0.4488667730133,0.00885004971484563,3,528,469,0.1
"313",0.421405721683693,0.00991781690270859,2,564,434,0.1
"310",0.442845316866699,0.00763896704799601,8,549,443,0.1
"375",0.440687416765397,0.00871114735341291,4,538,458,0.1
"26",0.454989048078132,0.00959372657993846,3,545,452,0.1
"237",0.442698121514556,0.00995302715661918,4,562,434,0.1
"308.1",0.43709578490898,0.0089270418595765,8,558,434,0.1
"181",0.418060468605519,0.00988051625062687,5,572,423,0.1
"397",0.44146499977328,0.0095412406231092,5,542,453,0.1
"344",0.423099085288114,0.0103866484375002,2,598,400,0.1
"435",0.433830629914886,0.00933488730032719,8,549,443,0.1
