   prop.aneu prob.meio   prob.mito   dispersal euploid mosaic aneuploid
1  0.4234766 0.3147119 0.001495392 0.346802242    0.57   0.01      0.42
2  0.4526953 0.4219275 0.012366383 0.863127278    0.43   0.17      0.40
3  0.6387109 0.5350231 0.043401926 0.361518956    0.14   0.34      0.52
4  0.5405859 0.3304233 0.024305852 0.334088396    0.33   0.24      0.43
5  0.5249609 0.3031754 0.047020670 0.004821696    0.33   0.33      0.34
6  0.4960547 0.4904809 0.002595754 0.793415729    0.43   0.09      0.48
7  0.5744141 0.4814876 0.004304052 0.516562463    0.36   0.08      0.56
8  0.5116406 0.5867780 0.005665375 0.085544126    0.42   0.09      0.49
9  0.6266016 0.4948882 0.038022095 0.335931993    0.17   0.33      0.50
10 0.4507813 0.2960069 0.024740583 0.156201841    0.41   0.22      0.37
