   prop.aneu  prob.meio  prob.mito   dispersal euploid mosaic aneuploid
1  0.6504297 0.14484737 0.10538701 0.006508135    0.17   0.41      0.42
2  0.8004687 0.27606910 0.16189763 0.481820638    0.00   0.56      0.44
3  0.8391406 0.05289419 0.19085168 0.447995362    0.00   0.57      0.43
4  0.7987109 0.24446425 0.17404410 0.924164943    0.00   0.57      0.43
5  0.5139453 0.45557976 0.01538365 0.347615066    0.39   0.17      0.44
6  0.8378516 0.14824579 0.18659620 0.806848373    0.00   0.56      0.44
7  0.7497656 0.30100574 0.11962799 0.516024820    0.01   0.57      0.42
8  0.5567188 0.44859047 0.03800063 0.296480744    0.23   0.34      0.43
9  0.6191016 0.51828905 0.05659323 0.939275173    0.05   0.52      0.43
10 0.5019922 0.48047708 0.01791680 0.609621709    0.34   0.22      0.44
