   prop.aneu prob.meio   prob.mito   dispersal euploid mosaic aneuploid
1  0.3674219 0.3879655 0.017987157 0.113665321    0.49   0.24      0.27
2  0.4241406 0.4216215 0.006376436 0.730108598    0.49   0.11      0.40
3  0.5155078 0.4295886 0.016779461 0.074663984    0.38   0.16      0.46
4  0.5442969 0.4674209 0.008512863 0.054523974    0.43   0.06      0.51
5  0.5469531 0.3901883 0.036607156 0.002094467    0.32   0.21      0.47
6  0.4329688 0.3393712 0.011173205 0.395638902    0.53   0.09      0.38
7  0.4748438 0.3368627 0.029723465 0.037336668    0.39   0.26      0.35
8  0.5763281 0.3929404 0.057128205 0.002623444    0.32   0.29      0.39
9  0.5029297 0.4329061 0.008641850 0.925311674    0.37   0.16      0.47
10 0.5030078 0.4675993 0.010116900 0.483594127    0.42   0.11      0.47
