   prop.aneu prob.meio    prob.mito  dispersal euploid mosaic aneuploid
1  0.5056641 0.5523264 0.0225782243 0.03756825    0.37   0.21      0.42
2  0.4298438 0.4141437 0.0020268608 0.27982452    0.53   0.05      0.42
3  0.4315625 0.4130782 0.0101186468 0.44171838    0.51   0.10      0.39
4  0.5353906 0.3834208 0.0065381783 0.82009739    0.37   0.13      0.50
5  0.4192969 0.4598613 0.0071119855 0.67794648    0.49   0.12      0.39
6  0.3657813 0.3289951 0.0045936822 0.96834861    0.55   0.11      0.34
7  0.5332422 0.5389319 0.0073858821 0.64749174    0.41   0.09      0.50
8  0.6871875 0.5767274 0.0441048276 0.36003149    0.18   0.25      0.57
9  0.5580859 0.5223570 0.0191700035 0.44524249    0.31   0.19      0.50
10 0.3320312 0.3887711 0.0004708658 0.73455351    0.64   0.03      0.33
