   prop.aneu prob.meio   prob.mito   dispersal euploid mosaic aneuploid
1  0.6737500 0.3973531 0.078144030 0.002118536    0.19   0.31      0.50
2  0.4575781 0.4370852 0.020673527 0.521277940    0.31   0.32      0.37
3  0.5634375 0.4843791 0.036375029 0.206015756    0.27   0.29      0.44
4  0.6563672 0.6274907 0.024507992 0.192465890    0.24   0.17      0.59
5  0.5209766 0.3655495 0.043237945 0.029552499    0.34   0.27      0.39
6  0.4932813 0.3645930 0.032733245 0.006879438    0.38   0.24      0.38
7  0.4318750 0.3962813 0.006435541 0.925379199    0.47   0.13      0.40
8  0.3823828 0.3310705 0.017496090 0.508640852    0.46   0.25      0.29
9  0.6420313 0.4639626 0.017450798 0.590549716    0.24   0.17      0.59
10 0.5945312 0.5159742 0.012882592 0.058810800    0.28   0.17      0.55
