   prop.aneu   prob.meio  prob.mito dispersal euploid mosaic aneuploid
1  0.8241016 0.239315877 0.16315535 0.1243940    0.00   0.55      0.45
2  0.8332422 0.004320042 0.20015365 0.3357996    0.01   0.55      0.44
3  0.8094531 0.040814587 0.17909717 0.4614182    0.00   0.56      0.44
4  0.7286328 0.229171816 0.11191527 0.6155739    0.00   0.59      0.41
5  0.7921875 0.174260316 0.16086033 0.8889810    0.00   0.59      0.41
6  0.6371094 0.570111127 0.05450247 0.9142889    0.05   0.51      0.44
7  0.7142969 0.484978323 0.08737686 0.5225350    0.00   0.55      0.45
8  0.7031641 0.323388863 0.08917322 0.9209943    0.00   0.58      0.42
9  0.8082031 0.174173972 0.17196580 0.6071006    0.00   0.56      0.44
10 0.5325391 0.375387763 0.02920235 0.1702314    0.28   0.31      0.41
