   prop.aneu prob.meio   prob.mito  dispersal euploid mosaic aneuploid
1  0.5968359 0.5843283 0.005896223 0.58638532    0.37   0.05      0.58
2  0.3938281 0.3825808 0.010274000 0.16336389    0.59   0.06      0.35
3  0.3119922 0.1775602 0.016995007 0.10534867    0.52   0.26      0.22
4  0.6236328 0.5328469 0.030273431 0.18037990    0.30   0.17      0.53
5  0.3466406 0.2245594 0.016983810 0.82344403    0.42   0.31      0.27
6  0.5824219 0.5018203 0.033386036 0.26822963    0.18   0.37      0.45
7  0.4030859 0.4192638 0.005716394 0.07344873    0.58   0.04      0.38
8  0.6248828 0.6322977 0.001369352 0.76103416    0.34   0.04      0.62
9  0.5312891 0.4565001 0.016010750 0.31846076    0.30   0.24      0.46
10 0.3539844 0.3036601 0.012935697 0.75220789    0.37   0.35      0.28
