   prop.aneu  prob.meio  prob.mito  dispersal euploid mosaic aneuploid
1  0.6704297 0.33867716 0.08076357 0.65740253    0.03   0.56      0.41
2  0.7380469 0.32987544 0.09591568 0.30849890    0.02   0.54      0.44
3  0.5741016 0.42225181 0.04131687 0.20375347    0.21   0.36      0.43
4  0.8135938 0.09510841 0.19290913 0.87335684    0.00   0.59      0.41
5  0.5514844 0.39049017 0.03683627 0.15273469    0.26   0.33      0.41
6  0.5722656 0.43636133 0.03846794 0.32451580    0.22   0.35      0.43
7  0.7130859 0.34618604 0.11421110 0.13620518    0.04   0.53      0.43
8  0.7958203 0.27210403 0.15479938 0.10658218    0.04   0.52      0.44
9  0.8007812 0.15823244 0.17335795 0.09317452    0.01   0.56      0.43
10 0.6892578 0.42175151 0.08658802 0.56805005    0.01   0.55      0.44
