   prop.aneu  prob.meio  prob.mito  dispersal euploid mosaic aneuploid
1  0.5410938 0.41796318 0.03084906 0.66059201    0.17   0.41      0.42
2  0.6421484 0.29127013 0.08030304 0.01585429    0.20   0.38      0.42
3  0.6638672 0.35391014 0.06738782 0.79928609    0.02   0.56      0.42
4  0.7456250 0.31774363 0.11701468 0.95782597    0.01   0.56      0.43
5  0.6137891 0.34523454 0.04515331 0.42392795    0.17   0.39      0.44
6  0.8082812 0.14439147 0.16419714 0.87886331    0.00   0.56      0.44
7  0.7209766 0.41100690 0.08341633 0.53968408    0.02   0.54      0.44
8  0.8069922 0.08567815 0.17856495 0.29603233    0.00   0.56      0.44
9  0.6963672 0.38381026 0.09465431 0.26908915    0.04   0.54      0.42
10 0.8190234 0.05919997 0.19105034 0.85539690    0.00   0.57      0.43
