   prop.aneu prob.meio    prob.mito dispersal euploid mosaic aneuploid
1  0.5443359 0.4135351 0.0038103212 0.6223536    0.41   0.07      0.52
2  0.3798437 0.2394173 0.0176138899 0.6110405    0.39   0.32      0.29
3  0.4035547 0.4152989 0.0009115357 0.3429472    0.56   0.05      0.39
4  0.3889844 0.3277154 0.0058127355 0.2037837    0.55   0.08      0.37
5  0.4065625 0.3479871 0.0210154359 0.6572647    0.35   0.35      0.30
6  0.6607422 0.6290260 0.0174340191 0.2369973    0.28   0.10      0.62
7  0.4351563 0.3518040 0.0265489123 0.2784947    0.35   0.34      0.31
8  0.3296875 0.2935133 0.0121858607 0.8791388    0.52   0.22      0.26
9  0.5881641 0.5533622 0.0280849107 0.7932569    0.20   0.31      0.49
10 0.6667578 0.5674848 0.0265110587 0.3673795    0.25   0.16      0.59
