"","prob.meio","prob.mito","Euploid","Mosaic Aneuploid","Fully Aneuploid","misclassification"
"73",0.114723046503165,0.894201904739558,0,0,1000,0.3
"11",0.245412899899844,0.0145196092060998,0,745,255,0.3
"74",0.24293103170768,0.843127578998111,0,0,1000,0.3
"35",0.78586400232674,0.025670797854662,0,192,808,0.3
"5",0.176259675692416,0.00664255577193137,27,806,167,0.3
"60",0.778786847901673,0.523112286036003,0,35,965,0.3
"18",0.857298664849586,0.00265420430910913,38,105,857,0.3
"43",0.635828307110522,0.0395692922288137,0,364,636,0.3
"42",0.542328833134492,0.0438810088607816,0,444,556,0.3
"38",0.853904823446646,0.0230053590761963,0,151,849,0.3
"68",0.480060001531589,0.619667526896228,0,27,973,0.3
"12",0.735395154434259,4.23970389372801e-05,245,7,748,0.3
"42.1",0.542328833134492,0.0438810088607816,0,433,567,0.3
"59",0.613541355341021,0.518172913613878,0,105,895,0.3
"34",0.830822310736993,0.0194149877001976,0,185,815,0.3
"15",0.102827400433514,0.0207974641608875,0,902,98,0.3
"47",0.371144069251293,0.0364132362786718,0,596,404,0.3
"19",0.684591230239536,0.0197371631379582,0,317,683,0.3
"87",0.133409979474003,0.706511142857846,0,12,988,0.3
"94",0.992954801146052,0.917948148785626,0,0,1000,0.3
"60.1",0.778786847901673,0.523112286036003,0,67,933,0.3
"65",0.138413767937431,0.73090225837878,0,3,997,0.3
"6",0.160969208494062,0.00801860606647097,15,834,151,0.3
"12.1",0.735395154434259,4.23970389372801e-05,278,4,718,0.3
"57",0.208583181691356,0.866156144554261,0,0,1000,0.3
"80",0.56788018775871,0.807773365806788,0,1,999,0.3
"96",0.925910349018964,0.0425206803875219,0,82,918,0.3
"6.1",0.160969208494062,0.00801860606647097,11,821,168,0.3
"47.1",0.371144069251293,0.0364132362786718,0,630,370,0.3
"54",0.968468095943339,0.104116892446317,0,27,973,0.3
"75",0.516811594497458,0.811712171311515,0,0,1000,0.3
"23",0.572206310799581,0.024945711022455,0,422,578,0.3
"46",0.865597321942664,0.0340044322953499,0,126,874,0.3
"91",0.270863582369804,0.955102321242032,0,0,1000,0.3
"13",0.568777673397015,0.0165062699011211,0,427,573,0.3
"2",0.487622370411843,0.00511283376455773,47,441,512,0.3
"12.2",0.735395154434259,4.23970389372801e-05,263,6,731,0.3
"81",0.143207615198131,0.862300945001948,0,0,1000,0.3
"38.1",0.853904823446646,0.0230053590761963,0,123,877,0.3
"39",0.895943376881558,0.0191909593374554,0,117,883,0.3
"60.2",0.778786847901673,0.523112286036003,0,54,946,0.3
"28",0.0506948325503618,0.0285188100172672,0,947,53,0.3
"47.2",0.371144069251293,0.0364132362786718,0,618,382,0.3
"18.1",0.857298664849586,0.00265420430910913,40,115,845,0.3
"86",0.400947804470973,0.479000845131509,0,225,775,0.3
"57.1",0.208583181691356,0.866156144554261,0,0,1000,0.3
"43.1",0.635828307110522,0.0395692922288137,0,384,616,0.3
"35.1",0.78586400232674,0.025670797854662,0,213,787,0.3
"94.1",0.992954801146052,0.917948148785626,0,0,1000,0.3
"5.1",0.176259675692416,0.00664255577193137,24,800,176,0.3
"86.1",0.400947804470973,0.479000845131509,0,225,775,0.3
"7",0.623504585000193,0.000419205087466595,296,65,639,0.3
"4",0.216392957075732,0.000287275821901858,673,111,216,0.3
"41",0.843884117149061,0.031717887228168,0,171,829,0.3
"15.1",0.102827400433514,0.0207974641608875,0,882,118,0.3
"26",0.849336723064329,0.0173071082754194,0,133,867,0.3
"75.1",0.516811594497458,0.811712171311515,0,0,1000,0.3
"54.1",0.968468095943339,0.104116892446317,0,24,976,0.3
"82",0.586172755071538,0.601873795917875,0,46,954,0.3
"47.3",0.371144069251293,0.0364132362786718,0,625,375,0.3
"8",0.363651667084778,0.0118139581603464,2,635,363,0.3
"16",0.645616547747967,0.0157455552030028,1,347,652,0.3
"57.2",0.208583181691356,0.866156144554261,0,0,1000,0.3
"25",0.674372819449816,0.0244278552974996,0,320,680,0.3
"8.1",0.363651667084778,0.0118139581603464,4,641,355,0.3
"30",0.747096343297786,0.0278859823737709,0,249,751,0.3
"44",0.56709901446993,0.0392899356789312,0,415,585,0.3
"90",0.57239791630123,0.897386229830732,0,0,1000,0.3
"33",0.591701443841418,0.0341001660188481,0,417,583,0.3
"37",0.565055179998849,0.0304301679231603,0,443,557,0.3
"54.2",0.968468095943339,0.104116892446317,0,33,967,0.3
