"","prob.meio","prob.mito","Euploid","Mosaic Aneuploid","Fully Aneuploid","misclassification"
"9",0.547480424889936,0.00024670234809521,387,54,559,0.1
"1",0.522479635613134,0.000864231171711009,317,160,523,0.1
"18",0.507250278952444,9.57593343962662e-05,466,21,513,0.1
"39",0.512701086171723,0.000192000262062262,477,44,479,0.1
"29",0.537824077209559,0.000457654162675431,370,120,510,0.1
"29.1",0.537824077209559,0.000457654162675431,369,82,549,0.1
"38",0.521766529685004,4.63132971850421e-05,473,7,520,0.1
"15",0.540571391823353,0.000201956060621464,429,35,536,0.1
"23",0.519249861466744,3.42672617728778e-05,467,5,528,0.1
"26",0.520284370357451,3.28980023671127e-05,472,4,524,0.1
"41",0.537474101724883,0.000517203473921125,334,121,545,0.1
"31",0.524177786043098,0.00020272284189876,435,52,513,0.1
"22",0.51127085206896,4.93083022979368e-05,467,10,523,0.1
"3",0.538542915956006,0.000515177549976505,334,106,560,0.1
"14",0.550233853094459,0.000270555873403925,404,64,532,0.1
"21",0.508169178736257,9.74222356558097e-05,493,17,490,0.1
"8",0.508387202615144,0.000587497386191972,360,131,509,0.1
"28",0.49910179686814,7.19148400017413e-05,501,21,478,0.1
"11",0.527687925545062,0.00073338493252605,351,134,515,0.1
"28.1",0.49910179686814,7.19148400017413e-05,498,17,485,0.1
"36",0.515664242174997,0.000536474319643495,339,124,537,0.1
"5",0.528419243772727,2.24429125449274e-05,479,6,515,0.1
"9.1",0.547480424889936,0.00024670234809521,403,54,543,0.1
"30",0.524112707415378,0.000515831200411917,387,102,511,0.1
"23.1",0.519249861466744,3.42672617728778e-05,462,11,527,0.1
"28.2",0.49910179686814,7.19148400017413e-05,479,24,497,0.1
"44",0.509167802459784,0.000218651320090119,439,41,520,0.1
"31.1",0.524177786043098,0.00020272284189876,435,36,529,0.1
"23.2",0.519249861466744,3.42672617728778e-05,482,9,509,0.1
"23.3",0.519249861466744,3.42672617728778e-05,472,12,516,0.1
"33",0.538838067150556,0.000154479934731471,381,42,577,0.1
"7",0.540070219762105,0.000328778504916866,393,74,533,0.1
"17",0.531065836669509,0.000509248680615723,356,111,533,0.1
"20",0.506673252820817,0.000253745970907939,429,57,514,0.1
"12",0.506394116721191,0.000406580512066852,413,87,500,0.1
"4",0.495998640705341,0.000393222471133318,396,104,500,0.1
"22.1",0.51127085206896,4.93083022979368e-05,457,12,531,0.1
"30.1",0.524112707415378,0.000515831200411917,362,114,524,0.1
"29.2",0.537824077209559,0.000457654162675431,368,102,530,0.1
"25",0.524325625651825,0.000605630996915667,346,118,536,0.1
"33.1",0.538838067150556,0.000154479934731471,425,32,543,0.1
"27",0.530795347316572,0.00084607408347105,283,174,543,0.1
"15.1",0.540571391823353,0.000201956060621464,398,44,558,0.1
"16",0.519190635635904,5.30235378180068e-05,477,14,509,0.1
"24",0.487391307067726,0.00114092392576586,274,225,501,0.1
"22.2",0.51127085206896,4.93083022979368e-05,461,12,527,0.1
"37",0.51675307530616,0.00051062712099718,333,106,561,0.1
"17.1",0.531065836669509,0.000509248680615723,378,97,525,0.1
"20.1",0.506673252820817,0.000253745970907939,429,69,502,0.1
"42",0.51008976246519,0.000473733160212273,370,110,520,0.1
"36.1",0.515664242174997,0.000536474319643495,372,114,514,0.1
"42.1",0.51008976246519,0.000473733160212273,389,101,510,0.1
"18.1",0.507250278952444,9.57593343962662e-05,459,25,516,0.1
"40",0.480463575604087,0.00115039579490335,271,215,514,0.1
"16.1",0.519190635635904,5.30235378180068e-05,484,11,505,0.1
"36.2",0.515664242174997,0.000536474319643495,352,114,534,0.1
"2",0.531388044170836,0.000108704416317167,420,27,553,0.1
"36.3",0.515664242174997,0.000536474319643495,380,101,519,0.1
"25.1",0.524325625651825,0.000605630996915667,373,129,498,0.1
"10",0.553318044950084,0.000489003846854187,369,87,544,0.1
"10.1",0.553318044950084,0.000489003846854187,345,118,537,0.1
"27.1",0.530795347316572,0.00084607408347105,285,192,523,0.1
"1.1",0.522479635613134,0.000864231171711009,321,141,538,0.1
"23.4",0.519249861466744,3.42672617728778e-05,448,8,544,0.1
"10.2",0.553318044950084,0.000489003846854187,343,89,568,0.1
"32",0.52729232982685,0.000276709391508672,384,74,542,0.1
"32.1",0.52729232982685,0.000276709391508672,401,59,540,0.1
"8.1",0.508387202615144,0.000587497386191972,384,127,489,0.1
"12.1",0.506394116721191,0.000406580512066852,415,100,485,0.1
"4.1",0.495998640705341,0.000393222471133318,405,84,511,0.1
"17.2",0.531065836669509,0.000509248680615723,351,106,543,0.1
"12.2",0.506394116721191,0.000406580512066852,404,79,517,0.1
"23.5",0.519249861466744,3.42672617728778e-05,466,7,527,0.1
"11.1",0.527687925545062,0.00073338493252605,342,154,504,0.1
"9.2",0.547480424889936,0.00024670234809521,392,53,555,0.1
"37.1",0.51675307530616,0.00051062712099718,367,113,520,0.1
"2.1",0.531388044170836,0.000108704416317167,423,30,547,0.1
"32.2",0.52729232982685,0.000276709391508672,414,55,531,0.1
"19",0.483943721599577,0.000179354399020124,453,45,502,0.1
"35",0.538811414739602,0.0016089101462179,198,252,550,0.1
"38.1",0.521766529685004,4.63132971850421e-05,459,6,535,0.1
"32.3",0.52729232982685,0.000276709391508672,418,58,524,0.1
