"","prob.meio","prob.mito","Euploid","Mosaic Aneuploid","Fully Aneuploid","misclassification"
"46",0.73508081272005,0.629856576345667,0,16,984,0.6
"69",0.67426990818322,0.934561943621923,0,0,1000,0.6
"84",0.491066023215704,0.652664629308128,0,23,977,0.6
"40",0.198509605974217,0.0298404351777484,0,796,204,0.6
"81",0.714854832580747,0.888680392521366,0,0,1000,0.6
"63",0.098285758754937,0.605192271844717,0,75,925,0.6
"51",0.429563495769591,0.864933077799955,0,0,1000,0.6
"94",0.508518674888724,0.80604355260529,0,1,999,0.6
"16",0.224840272897133,0.0180392952974258,0,780,220,0.6
"4",0.46838464644613,0.00106830118966206,306,244,450,0.6
"37",0.77740123420889,0.0224609292966016,0,231,769,0.6
"61",0.985890399736577,0.891688380591267,0,0,1000,0.6
"39",0.431125539826605,0.0261117998075348,0,578,422,0.6
"64",0.950702543089865,0.016803031694144,0,46,954,0.6
"57",0.996828209495168,0.519227225355665,0,1,999,0.6
"81.1",0.714854832580747,0.888680392521366,0,0,1000,0.6
"99",0.72717852195237,0.894842059691998,0,0,1000,0.6
"6",0.289338113823756,0.00525630139646676,44,695,261,0.6
"11",0.556344898974057,0.00482736041536555,42,402,556,0.6
"16.1",0.224840272897133,0.0180392952974258,0,759,241,0.6
"17",0.222244975590701,0.0138544587018817,0,773,227,0.6
"14",0.0203110634445361,0.020181299689947,0,976,24,0.6
"51.1",0.429563495769591,0.864933077799955,0,0,1000,0.6
"68",0.819040923340011,0.404337637237486,0,106,894,0.6
"63.1",0.098285758754937,0.605192271844717,0,74,926,0.6
"62",0.71473006610126,0.973266081510962,0,0,1000,0.6
"9",0.361944271569585,0.00823141454133897,18,625,357,0.6
"75",0.139941448329497,0.672287798406348,0,23,977,0.6
"10",0.538847618776735,0.00291894460470648,130,359,511,0.6
"61.1",0.985890399736577,0.891688380591267,0,0,1000,0.6
"93",0.0345831027566728,0.836285474866691,0,0,1000,0.6
"88",0.71650190927285,0.677886473770548,0,3,997,0.6
"10.1",0.538847618776735,0.00291894460470648,113,364,523,0.6
"44",0.785278281480058,0.0206891400292352,0,208,792,0.6
"95",0.382248327790092,0.515929453230452,0,173,827,0.6
"20",0.359405508944698,0.0183027726340868,0,643,357,0.6
"45",0.0742101162342121,0.515444718794999,0,252,748,0.6
"42",0.689113369788563,0.0223258001273022,0,299,701,0.6
"91",0.0761884146974667,0.549381657895887,0,163,837,0.6
"25",0.778961003023433,0.0117228470614646,1,224,775,0.6
"91.1",0.0761884146974667,0.549381657895887,0,169,831,0.6
"14.1",0.0203110634445361,0.020181299689947,0,971,29,0.6
"4.1",0.46838464644613,0.00106830118966206,301,214,485,0.6
"15",0.395756646633316,0.0152571057513676,0,595,405,0.6
"33",0.378475728262275,0.0222878607264467,0,629,371,0.6
"38",0.551810013539715,0.0189702200238251,0,462,538,0.6
"28",0.681095535273712,0.0181993849945216,0,329,671,0.6
"58",0.410388587897915,0.0294510899713428,0,601,399,0.6
"19",0.512015072862478,0.0162940863535296,0,490,510,0.6
"70",0.00493343637664045,0.665681909057829,0,22,978,0.6
"64.1",0.950702543089865,0.016803031694144,0,36,964,0.6
"16.2",0.224840272897133,0.0180392952974258,0,788,212,0.6
"17.1",0.222244975590701,0.0138544587018817,1,813,186,0.6
"60",0.805261082218565,0.831991178403437,0,0,1000,0.6
"78",0.400797428270586,0.699701621460953,0,11,989,0.6
"28.1",0.681095535273712,0.0181993849945216,0,293,707,0.6
"87",0.483354192477211,0.553664365570808,0,94,906,0.6
"68.1",0.819040923340011,0.404337637237486,0,120,880,0.6
"57.1",0.996828209495168,0.519227225355665,0,0,1000,0.6
"1",0.123779060761633,0.00540683897527072,58,810,132,0.6
"65",0.308295139217516,0.908205196588533,0,0,1000,0.6
"17.2",0.222244975590701,0.0138544587018817,0,802,198,0.6
"72",0.985403064804771,0.636526168058455,0,1,999,0.6
"82",0.272806258607812,0.430831417353153,0,382,618,0.6
"89",0.810406352014908,0.525138389947406,0,44,956,0.6
"98",0.17991492388817,0.475150592501018,0,284,716,0.6
"53",0.50412092174355,0.544063493554029,0,86,914,0.6
"31",0.797244619584836,0.0159455092945925,0,178,822,0.6
"32",0.442075421131326,0.0245965916600017,0,556,444,0.6
"75.1",0.139941448329497,0.672287798406348,0,27,973,0.6
"35",0.544670633992646,0.027730653041508,0,436,564,0.6
"46.1",0.73508081272005,0.629856576345667,0,15,985,0.6
"11.1",0.556344898974057,0.00482736041536555,42,379,579,0.6
"22",0.191475867913888,0.020037543480722,0,805,195,0.6
"38.1",0.551810013539715,0.0189702200238251,0,470,530,0.6
"19.1",0.512015072862478,0.0162940863535296,0,500,500,0.6
"54",0.465362904402216,0.755505005326918,0,1,999,0.6
"48",0.371813100979151,0.0333927254981175,0,618,382,0.6
"52",0.199185797863265,0.923444045809015,0,0,1000,0.6
