"","prob.meio","prob.mito","Euploid","Mosaic Aneuploid","Fully Aneuploid","misclassification"
"40",0.457659035587824,0.00989117052063338,2,538,460,0
"20",0.410765530334186,0.0112875260175795,3,600,397,0
"6",0.433940003522853,0.0109455746623442,5,549,446,0
"22",0.41903340763628,0.0109338990900372,3,566,431,0
"36",0.430866643299186,0.0104867423773639,3,573,424,0
"33",0.438790697120327,0.00939505464754144,3,545,452,0
"36.1",0.430866643299186,0.0104867423773639,3,561,436,0
"15",0.417907607216361,0.0102525622057612,4,584,412,0
"20.1",0.410765530334186,0.0112875260175795,2,585,413,0
"21",0.423202692348972,0.0108540667813335,6,555,439,0
"41",0.426032520024144,0.0102531665304041,4,572,424,0
"7",0.423103776787395,0.0116462479796783,1,590,409,0
"30",0.420836650098472,0.00969209459864811,5,576,419,0
"16",0.421284994946788,0.0108370214213369,3,563,434,0
"10",0.426525195582525,0.00912795354659354,4,564,432,0
"34",0.432002373559589,0.00980766743301558,4,556,440,0
"11",0.411696060799441,0.0102321362241913,1,577,422,0
"42",0.437881034714916,0.0106610315301556,1,552,447,0
"6.1",0.433940003522853,0.0109455746623442,4,554,442,0
"12",0.41397377119411,0.0108676600897504,1,588,411,0
"5",0.447819532748508,0.0101240821014827,3,539,458,0
"1",0.435048299326589,0.0100426381347328,2,615,383,0
"33.1",0.438790697120327,0.00939505464754144,6,552,442,0
"23",0.435642517429513,0.0102494856134956,2,553,445,0
"29",0.397519573838055,0.00957903321838354,7,599,394,0
"42.1",0.437881034714916,0.0106610315301556,5,584,411,0
"28",0.432089610898232,0.0100811122181708,1,530,469,0
"34.1",0.432002373559589,0.00980766743301558,4,601,395,0
"45",0.417799470446217,0.01114970149612,0,566,434,0
"5.1",0.447819532748508,0.0101240821014827,2,546,452,0
"17",0.40494966265123,0.0105045512067594,1,622,377,0
"1.1",0.435048299326589,0.0100426381347328,4,537,459,0
"19",0.403412129400883,0.00991149625243497,0,579,421,0
"31",0.447440507259229,0.0103537794706211,4,546,450,0
"8",0.414835791064693,0.0112815226598636,3,595,402,0
"15.1",0.417907607216361,0.0102525622057612,2,575,423,0
"17.1",0.40494966265123,0.0105045512067594,2,579,419,0
"8.1",0.414835791064693,0.0112815226598636,3,572,425,0
"40.1",0.457659035587824,0.00989117052063338,6,534,460,0
"21.1",0.423202692348972,0.0108540667813335,1,586,413,0
"20.2",0.410765530334186,0.0112875260175795,2,602,396,0
"14",0.420072340732811,0.0106886553276479,1,603,396,0
"6.2",0.433940003522853,0.0109455746623442,2,589,409,0
"44",0.437432699364521,0.00981802182246261,6,581,413,0
"7.1",0.423103776787395,0.0116462479796783,2,577,421,0
"10.1",0.426525195582525,0.00912795354659354,6,558,436,0
"9",0.400798622361208,0.0109314764356837,2,587,411,0
"19.1",0.403412129400883,0.00991149625243497,7,631,362,0
"7.2",0.423103776787395,0.0116462479796783,0,612,388,0
"44.1",0.437432699364521,0.00981802182246261,3,563,434,0
"24",0.437313672365523,0.00958420588422101,4,522,474,0
"33.2",0.438790697120327,0.00939505464754144,5,553,442,0
"40.2",0.457659035587824,0.00989117052063338,0,555,445,0
"41.1",0.426032520024144,0.0102531665304041,2,592,406,0
"10.2",0.426525195582525,0.00912795354659354,4,561,435,0
"1.2",0.435048299326589,0.0100426381347328,3,556,441,0
"31.1",0.447440507259229,0.0103537794706211,1,567,432,0
"41.2",0.426032520024144,0.0102531665304041,4,565,431,0
"1.3",0.435048299326589,0.0100426381347328,3,573,424,0
"23.1",0.435642517429513,0.0102494856134956,2,561,437,0
"29.1",0.397519573838055,0.00957903321838354,3,597,400,0
"14.1",0.420072340732811,0.0106886553276479,5,586,409,0
