"","prob.meio","prob.mito","Euploid","Mosaic Aneuploid","Fully Aneuploid","misclassification"
"14",0.778773124465952,0.0142100953450426,0,240,760,0.8
"90",0.834465006104831,0.755406947733675,0,1,999,0.8
"36",0.829613348622213,0.485280433648585,0,58,942,0.8
"11",0.345664260541089,0.019318539359374,0,659,341,0.8
"84",0.965057955621186,0.925212299674339,0,0,1000,0.8
"83",0.451013712068088,0.715588477640413,0,1,999,0.8
"13",0.313406603198306,0.0239155346216113,0,697,303,0.8
"59",0.319282555963882,0.035222396495627,0,660,340,0.8
"14.1",0.778773124465952,0.0142100953450426,0,216,784,0.8
"63",0.47707613672014,0.55008465071412,0,81,919,0.8
"53",0.794652945949244,0.0232666417373995,0,199,801,0.8
"10",0.713773451127345,0.00413889881107025,41,256,703,0.8
"100",0.59887651717067,0.548266579027774,0,62,938,0.8
"61",0.38992007917076,0.946253202284855,0,0,1000,0.8
"18",0.290632812825497,0.032534052968258,0,712,288,0.8
"13.1",0.313406603198306,0.0239155346216113,0,681,319,0.8
"9",0.663974354943848,0.000818612702603527,230,111,659,0.8
"75",0.558115740880099,0.581141470513655,0,53,947,0.8
"50",0.652239446584405,0.723846283062322,0,4,996,0.8
"86",0.798630297189297,0.514228252104912,0,51,949,0.8
"95",0.135812299026738,0.868285752485993,0,0,1000,0.8
"82",0.67103805594571,0.554742247205635,0,50,950,0.8
"25",0.685465652425727,0.0404818994747722,0,326,674,0.8
"11.1",0.345664260541089,0.019318539359374,0,657,343,0.8
"99",0.569363785053712,0.770425817991479,0,0,1000,0.8
"45",0.86275188026017,0.587043733752024,0,16,984,0.8
"35",0.875364996022553,0.964540904456041,0,0,1000,0.8
"57",0.858436670031643,0.987071223893259,0,0,1000,0.8
"33",0.255425814508444,0.518770257547876,0,177,823,0.8
"94",0.0244191537626556,0.933883176121585,0,0,1000,0.8
"7",0.354903493800428,0.0104950262014824,0,642,358,0.8
"72",0.625327717767343,0.517270076548233,0,94,906,0.8
"64",0.112336823963183,0.600449309764468,0,75,925,0.8
"49",0.441185238579244,0.503084443469554,0,163,837,0.8
"34",0.947955733507406,0.168345195187721,0,57,943,0.8
"35.1",0.875364996022553,0.964540904456041,0,0,1000,0.8
"71",0.406243828740607,0.924772176388837,0,0,1000,0.8
"37",0.0748474709967632,0.729303804877348,0,6,994,0.8
"20",0.674691985336723,0.95783371363551,0,0,1000,0.8
"44",0.985329646264393,0.826881202325738,0,0,1000,0.8
"39",0.365080745811987,0.903776070423112,0,0,1000,0.8
"99.1",0.569363785053712,0.770425817991479,0,0,1000,0.8
"30",0.347326445211586,0.726169888216104,0,4,996,0.8
"11.2",0.345664260541089,0.019318539359374,0,634,366,0.8
"100.1",0.59887651717067,0.548266579027774,0,79,921,0.8
"47",0.661542089389196,0.980166986501199,0,0,1000,0.8
"14.2",0.778773124465952,0.0142100953450426,0,221,779,0.8
"6",0.220361313661264,0.0067621673142414,26,755,219,0.8
"77",0.307431604398275,0.612346629009723,0,48,952,0.8
"90.1",0.834465006104831,0.755406947733675,0,0,1000,0.8
"84.1",0.965057955621186,0.925212299674339,0,0,1000,0.8
"11.3",0.345664260541089,0.019318539359374,0,640,360,0.8
"58",0.354808963623784,0.934088112684822,0,0,1000,0.8
"52",0.290068068866248,0.702076948368067,0,6,994,0.8
"31",0.995508407190258,0.660319756438043,0,0,1000,0.8
"1",0.0636677970329844,0.00542792175652573,63,878,59,0.8
"35.2",0.875364996022553,0.964540904456041,0,0,1000,0.8
"30.1",0.347326445211586,0.726169888216104,0,6,994,0.8
"2",0.121524391840212,0.0085412411170546,14,875,111,0.8
"32",0.84057817199481,0.564631830484079,0,27,973,0.8
"18.1",0.290632812825497,0.032534052968258,0,710,290,0.8
"15",0.881543098188552,0.00591748301471362,6,116,878,0.8
"2.1",0.121524391840212,0.0085412411170546,10,872,118,0.8
