"","prob.meio","prob.mito","Euploid","Mosaic Aneuploid","Fully Aneuploid","misclassification"
"10",0.54537514188343,0.000325660159422843,398,77,525,0.2
"17",0.537483150639217,1.67056781109778e-06,445,0,555,0.2
"29",0.516799466502366,0.000387230378666273,390,76,534,0.2
"8",0.522084721268216,0.000432861762714572,385,101,514,0.2
"29.1",0.516799466502366,0.000387230378666273,402,76,522,0.2
"24",0.528445315664967,0.000448984605805474,362,106,532,0.2
"35",0.490360511899118,0.000885962889250195,347,167,486,0.2
"25",0.520296576832003,3.38233028336072e-05,460,7,533,0.2
"39",0.500426702670714,0.00167750133498443,203,317,480,0.2
"25.1",0.520296576832003,3.38233028336072e-05,486,9,505,0.2
"24.1",0.528445315664967,0.000448984605805474,376,94,530,0.2
"2",0.476892137050415,0.000954331598313587,339,188,473,0.2
"30",0.52235978624806,0.000998143971488698,258,195,547,0.2
"13",0.536622347679542,0.000746270693066327,314,161,525,0.2
"17.1",0.537483150639217,1.67056781109778e-06,446,0,554,0.2
"28",0.51389020211593,0.00119715488868682,280,228,492,0.2
"37",0.501182274047383,0.000299311480796317,435,56,509,0.2
"19",0.511301435038021,6.25372681821673e-05,473,16,511,0.2
"37.1",0.501182274047383,0.000299311480796317,472,83,445,0.2
"31",0.549850931616737,0.000618108886233302,311,120,569,0.2
"19.1",0.511301435038021,6.25372681821673e-05,456,23,521,0.2
"27",0.523569157899065,0.000465654870708506,377,96,527,0.2
"1",0.517707139018463,5.10956845727112e-05,470,14,516,0.2
"33",0.508872609404958,0.000754166819579568,333,155,512,0.2
"37.2",0.501182274047383,0.000299311480796317,441,76,483,0.2
"1.1",0.517707139018463,5.10956845727112e-05,475,12,513,0.2
"23",0.523732051340797,0.000129642298692322,439,30,531,0.2
"37.3",0.501182274047383,0.000299311480796317,408,78,514,0.2
"9",0.501739635875592,0.00109842786577845,280,205,515,0.2
"30.1",0.52235978624806,0.000998143971488698,287,201,512,0.2
"35.1",0.490360511899118,0.000885962889250195,331,190,479,0.2
"7",0.522547186466013,2.13472963410533e-05,476,3,521,0.2
"8.1",0.522084721268216,0.000432861762714572,380,93,527,0.2
"10.1",0.54537514188343,0.000325660159422843,387,72,541,0.2
"23.1",0.523732051340797,0.000129642298692322,452,32,516,0.2
"38",0.491031939954405,0.00083035427609415,324,176,500,0.2
"32",0.486272621052915,0.000187246717461201,475,44,481,0.2
"35.2",0.490360511899118,0.000885962889250195,328,174,498,0.2
"2.1",0.476892137050415,0.000954331598313587,320,203,477,0.2
"30.2",0.52235978624806,0.000998143971488698,282,198,520,0.2
"17.2",0.537483150639217,1.67056781109778e-06,457,0,543,0.2
"12",0.553001077389512,0.00010424730414588,427,27,546,0.2
"15",0.529502153319343,0.000441479892419506,372,100,528,0.2
"23.2",0.523732051340797,0.000129642298692322,451,33,516,0.2
"2.2",0.476892137050415,0.000954331598313587,302,194,504,0.2
"3",0.520052760249384,0.0014359665415671,225,262,513,0.2
"40",0.494228260366915,0.000436033030795978,407,106,487,0.2
"20",0.522631860939836,0.000549052031128962,357,126,517,0.2
"37.4",0.501182274047383,0.000299311480796317,447,70,483,0.2
"17.3",0.537483150639217,1.67056781109778e-06,423,0,577,0.2
"1.2",0.517707139018463,5.10956845727112e-05,487,13,500,0.2
"19.2",0.511301435038021,6.25372681821673e-05,470,21,509,0.2
"34",0.479363164813003,0.00151364357076445,221,299,480,0.2
"37.5",0.501182274047383,0.000299311480796317,402,63,535,0.2
"12.1",0.553001077389512,0.00010424730414588,412,19,569,0.2
"27.1",0.523569157899065,0.000465654870708506,358,106,536,0.2
"39.1",0.500426702670714,0.00167750133498443,212,299,489,0.2
"16",0.497865928227805,0.00076739607590777,320,160,520,0.2
"30.3",0.52235978624806,0.000998143971488698,317,165,518,0.2
"33.1",0.508872609404958,0.000754166819579568,351,166,483,0.2
"33.2",0.508872609404958,0.000754166819579568,346,148,506,0.2
"2.3",0.476892137050415,0.000954331598313587,339,194,467,0.2
"34.1",0.479363164813003,0.00151364357076445,249,285,466,0.2
"34.2",0.479363164813003,0.00151364357076445,217,294,489,0.2
"2.4",0.476892137050415,0.000954331598313587,306,188,506,0.2
"24.2",0.528445315664967,0.000448984605805474,389,99,512,0.2
"9.1",0.501739635875592,0.00109842786577845,275,214,511,0.2
"14",0.515965487762396,0.000289727837399718,458,70,472,0.2
"36",0.515004438907638,5.05157010787108e-05,472,16,512,0.2
"8.2",0.522084721268216,0.000432861762714572,370,109,521,0.2
"26",0.504519011039597,0.000973062272699913,300,178,522,0.2
"11",0.48821901699926,0.000172792730280447,490,54,456,0.2
"23.3",0.523732051340797,0.000129642298692322,482,32,486,0.2
"30.4",0.52235978624806,0.000998143971488698,283,179,538,0.2
"17.4",0.537483150639217,1.67056781109778e-06,457,0,543,0.2
"34.3",0.479363164813003,0.00151364357076445,229,265,506,0.2
"23.4",0.523732051340797,0.000129642298692322,448,20,532,0.2
"29.2",0.516799466502366,0.000387230378666273,382,75,543,0.2
"34.4",0.479363164813003,0.00151364357076445,227,289,484,0.2
"40.1",0.494228260366915,0.000436033030795978,419,90,491,0.2
"12.2",0.553001077389512,0.00010424730414588,417,22,561,0.2
"4",0.525926401122875,0.000285020376208967,410,77,513,0.2
"22",0.536572621793721,6.65866295435046e-05,449,10,541,0.2
"38.1",0.491031939954405,0.00083035427609415,342,193,465,0.2
"39.2",0.500426702670714,0.00167750133498443,200,285,515,0.2
"40.2",0.494228260366915,0.000436033030795978,412,90,498,0.2
"21",0.499296592601396,0.000671174284250646,340,150,510,0.2
"30.5",0.52235978624806,0.000998143971488698,315,185,500,0.2
"39.3",0.500426702670714,0.00167750133498443,236,272,492,0.2
"24.3",0.528445315664967,0.000448984605805474,383,82,535,0.2
"8.3",0.522084721268216,0.000432861762714572,391,116,493,0.2
"23.5",0.523732051340797,0.000129642298692322,448,29,523,0.2
"38.2",0.491031939954405,0.00083035427609415,334,172,494,0.2
"31.1",0.549850931616737,0.000618108886233302,316,133,551,0.2
"15.1",0.529502153319343,0.000441479892419506,362,93,545,0.2
"33.3",0.508872609404958,0.000754166819579568,337,149,514,0.2
"13.1",0.536622347679542,0.000746270693066327,313,154,533,0.2
"10.2",0.54537514188343,0.000325660159422843,393,71,536,0.2
"18",0.508741772595618,0.00185980177691257,183,296,521,0.2
"19.3",0.511301435038021,6.25372681821673e-05,467,20,513,0.2
