"","prob.meio","prob.mito","Euploid","Mosaic Aneuploid","Fully Aneuploid","misclassification"
"22",0.310463766447105,0.0303226152237425,0,705,295,0.5
"96",0.382550936761838,0.701450976386955,0,8,992,0.5
"73",0.870998158700531,0.673913749336498,0,5,995,0.5
"34",0.0847503407210115,0.84283601979401,0,0,1000,0.5
"88",0.552281994488951,0.497249255894585,0,143,857,0.5
"39",0.975956524440553,0.579762184135616,0,1,999,0.5
"48",0.364292391832006,0.552698815741584,0,102,898,0.5
"98",0.308615130937742,0.821012745582664,0,0,1000,0.5
"68",0.0175124461834028,0.845338992761217,0,0,1000,0.5
"19",0.746301754723627,0.0241240809695769,0,255,745,0.5
"14",0.419216263119597,0.0185660857358016,0,609,391,0.5
"44",0.904882274252595,0.724832005922217,0,0,1000,0.5
"2",0.395423953268163,0.000574233694645669,448,159,393,0.5
"39.1",0.975956524440553,0.579762184135616,0,0,1000,0.5
"10",0.148189752109079,0.0142676042246451,1,837,162,0.5
"74",0.73459307387122,0.713160858594347,0,1,999,0.5
"28",0.771308508686488,0.02788007561001,0,225,775,0.5
"36",0.821814119824344,0.0391819285693776,0,182,818,0.5
"3",0.0773018209874845,0.0064320348418665,36,891,73,0.5
"88.1",0.552281994488951,0.497249255894585,0,143,857,0.5
"12",0.638192947183478,0.00612718501565174,16,343,641,0.5
"27",0.325726702001059,0.0389258956796136,0,676,324,0.5
"12.1",0.638192947183478,0.00612718501565174,18,387,595,0.5
"93",0.426572421268486,0.910303190011018,0,0,1000,0.5
"96.1",0.382550936761838,0.701450976386955,0,12,988,0.5
"5",0.381169931319153,0.00290999354625341,134,458,408,0.5
"84",0.424823940258515,0.609614360316239,0,44,956,0.5
"68.1",0.0175124461834028,0.845338992761217,0,0,1000,0.5
"54",0.48452137637767,0.796987909672316,0,0,1000,0.5
"1",0.121039839222818,0.0032108650904481,160,700,140,0.5
"32",0.878493287772245,0.0457295801381128,0,128,872,0.5
