X,prop.aneu,prob.meio,prob.mito,dispersal,euploid,mosaic,aneuploid,embryo,first_biopsy_cell,second_biopsy_cell,first_biopsy_type,second_biopsy_type,embryo_type
950001,1,0.41542132440465,0.063313088074354,0,0.216,0.182,0.602,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
950002,1,0.41542132440465,0.063313088074354,0,0.216,0.182,0.602,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
950003,1,0.41542132440465,0.063313088074354,0,0.216,0.182,0.602,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
950004,1,0.41542132440465,0.063313088074354,0,0.216,0.182,0.602,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
950005,1,0.41542132440465,0.063313088074354,0,0.216,0.182,0.602,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
950006,0.33203125,0.41542132440465,0.063313088074354,0,0.216,0.182,0.602,,0,2,Euploid,Mosaic,Mosaic Aneuploid
950007,0.45703125,0.41542132440465,0.063313088074354,0,0.216,0.182,0.602,,3,0,Mosaic,Euploid,Mosaic Aneuploid
950008,1,0.41542132440465,0.063313088074354,0,0.216,0.182,0.602,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
950009,1,0.41542132440465,0.063313088074354,0,0.216,0.182,0.602,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
950010,1,0.41542132440465,0.063313088074354,0,0.216,0.182,0.602,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
950011,0.48046875,0.41542132440465,0.063313088074354,0,0.216,0.182,0.602,,1,2,Mosaic,Mosaic,Mosaic Aneuploid
950012,0.65625,0.41542132440465,0.063313088074354,0,0.216,0.182,0.602,,5,4,Aneuploid,Aneuploid,Mosaic Aneuploid
950013,0.55859375,0.41542132440465,0.063313088074354,0,0.216,0.182,0.602,,3,2,Mosaic,Mosaic,Mosaic Aneuploid
950014,0.40625,0.41542132440465,0.063313088074354,0,0.216,0.182,0.602,,0,4,Euploid,Aneuploid,Mosaic Aneuploid
950015,0.3515625,0.41542132440465,0.063313088074354,0,0.216,0.182,0.602,,0,0,Euploid,Euploid,Mosaic Aneuploid
950016,0.3984375,0.41542132440465,0.063313088074354,0,0.216,0.182,0.602,,3,4,Mosaic,Aneuploid,Mosaic Aneuploid
950017,0.61328125,0.41542132440465,0.063313088074354,0,0.216,0.182,0.602,,5,4,Aneuploid,Aneuploid,Mosaic Aneuploid
950018,1,0.41542132440465,0.063313088074354,0,0.216,0.182,0.602,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
950019,1,0.41542132440465,0.063313088074354,0,0.216,0.182,0.602,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
950020,0.62890625,0.41542132440465,0.063313088074354,0,0.216,0.182,0.602,,2,1,Mosaic,Mosaic,Mosaic Aneuploid
950021,0.5859375,0.41542132440465,0.063313088074354,0,0.216,0.182,0.602,,1,3,Mosaic,Mosaic,Mosaic Aneuploid
950022,1,0.41542132440465,0.063313088074354,0,0.216,0.182,0.602,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
950023,0.4609375,0.41542132440465,0.063313088074354,0,0.216,0.182,0.602,,0,0,Euploid,Euploid,Mosaic Aneuploid
950024,1,0.41542132440465,0.063313088074354,0,0.216,0.182,0.602,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
