X,prop.aneu,prob.meio,prob.mito,dispersal,euploid,mosaic,aneuploid,embryo,first_biopsy_cell,second_biopsy_cell,first_biopsy_type,second_biopsy_type,embryo_type
50001,1,0.585405687419851,0.0188555752004309,0.5,0.219,0.147,0.634,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
50002,0.1953125,0.585405687419851,0.0188555752004309,0.5,0.219,0.147,0.634,,1,0,Mosaic,Euploid,Mosaic Aneuploid
50003,1,0.585405687419851,0.0188555752004309,0.5,0.219,0.147,0.634,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
50004,0.19921875,0.585405687419851,0.0188555752004309,0.5,0.219,0.147,0.634,,1,1,Mosaic,Mosaic,Mosaic Aneuploid
50005,1,0.585405687419851,0.0188555752004309,0.5,0.219,0.147,0.634,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
50006,1,0.585405687419851,0.0188555752004309,0.5,0.219,0.147,0.634,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
50007,1,0.585405687419851,0.0188555752004309,0.5,0.219,0.147,0.634,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
50008,1,0.585405687419851,0.0188555752004309,0.5,0.219,0.147,0.634,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
50009,0.08203125,0.585405687419851,0.0188555752004309,0.5,0.219,0.147,0.634,,0,1,Euploid,Mosaic,Mosaic Aneuploid
50010,1,0.585405687419851,0.0188555752004309,0.5,0.219,0.147,0.634,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
50011,0.328125,0.585405687419851,0.0188555752004309,0.5,0.219,0.147,0.634,,2,2,Mosaic,Mosaic,Mosaic Aneuploid
50012,1,0.585405687419851,0.0188555752004309,0.5,0.219,0.147,0.634,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
50013,1,0.585405687419851,0.0188555752004309,0.5,0.219,0.147,0.634,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
50014,0.1015625,0.585405687419851,0.0188555752004309,0.5,0.219,0.147,0.634,,0,1,Euploid,Mosaic,Mosaic Aneuploid
50015,1,0.585405687419851,0.0188555752004309,0.5,0.219,0.147,0.634,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
50016,1,0.585405687419851,0.0188555752004309,0.5,0.219,0.147,0.634,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
50017,1,0.585405687419851,0.0188555752004309,0.5,0.219,0.147,0.634,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
50018,1,0.585405687419851,0.0188555752004309,0.5,0.219,0.147,0.634,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
50019,1,0.585405687419851,0.0188555752004309,0.5,0.219,0.147,0.634,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
50020,1,0.585405687419851,0.0188555752004309,0.5,0.219,0.147,0.634,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
50021,1,0.585405687419851,0.0188555752004309,0.5,0.219,0.147,0.634,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
50022,1,0.585405687419851,0.0188555752004309,0.5,0.219,0.147,0.634,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
50023,0.046875,0.585405687419851,0.0188555752004309,0.5,0.219,0.147,0.634,,0,0,Euploid,Euploid,Mosaic Aneuploid
50024,1,0.585405687419851,0.0188555752004309,0.5,0.219,0.147,0.634,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
50025,1,0.585405687419851,0.0188555752004309,0.5,0.219,0.147,0.634,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
50026,0.046875,0.585405687419851,0.0188555752004309,0.5,0.219,0.147,0.634,,0,0,Euploid,Euploid,Mosaic Aneuploid
50027,0.17578125,0.585405687419851,0.0188555752004309,0.5,0.219,0.147,0.634,,0,2,Euploid,Mosaic,Mosaic Aneuploid
50028,1,0.585405687419851,0.0188555752004309,0.5,0.219,0.147,0.634,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
50029,1,0.585405687419851,0.0188555752004309,0.5,0.219,0.147,0.634,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
50030,1,0.585405687419851,0.0188555752004309,0.5,0.219,0.147,0.634,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
50031,0.16796875,0.585405687419851,0.0188555752004309,0.5,0.219,0.147,0.634,,0,0,Euploid,Euploid,Mosaic Aneuploid
50032,1,0.585405687419851,0.0188555752004309,0.5,0.219,0.147,0.634,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
50033,0.05859375,0.585405687419851,0.0188555752004309,0.5,0.219,0.147,0.634,,1,0,Mosaic,Euploid,Mosaic Aneuploid
50034,1,0.585405687419851,0.0188555752004309,0.5,0.219,0.147,0.634,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
50035,0.1328125,0.585405687419851,0.0188555752004309,0.5,0.219,0.147,0.634,,1,1,Mosaic,Mosaic,Mosaic Aneuploid
50036,1,0.585405687419851,0.0188555752004309,0.5,0.219,0.147,0.634,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
50037,0.109375,0.585405687419851,0.0188555752004309,0.5,0.219,0.147,0.634,,2,0,Mosaic,Euploid,Mosaic Aneuploid
50038,1,0.585405687419851,0.0188555752004309,0.5,0.219,0.147,0.634,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
50039,1,0.585405687419851,0.0188555752004309,0.5,0.219,0.147,0.634,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
50040,0.1953125,0.585405687419851,0.0188555752004309,0.5,0.219,0.147,0.634,,3,0,Mosaic,Euploid,Mosaic Aneuploid
50041,1,0.585405687419851,0.0188555752004309,0.5,0.219,0.147,0.634,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
50042,1,0.585405687419851,0.0188555752004309,0.5,0.219,0.147,0.634,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
50043,0.29296875,0.585405687419851,0.0188555752004309,0.5,0.219,0.147,0.634,,1,2,Mosaic,Mosaic,Mosaic Aneuploid
50044,1,0.585405687419851,0.0188555752004309,0.5,0.219,0.147,0.634,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
50045,1,0.585405687419851,0.0188555752004309,0.5,0.219,0.147,0.634,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
50046,1,0.585405687419851,0.0188555752004309,0.5,0.219,0.147,0.634,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
50047,1,0.585405687419851,0.0188555752004309,0.5,0.219,0.147,0.634,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
50048,1,0.585405687419851,0.0188555752004309,0.5,0.219,0.147,0.634,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
50049,1,0.585405687419851,0.0188555752004309,0.5,0.219,0.147,0.634,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
50050,1,0.585405687419851,0.0188555752004309,0.5,0.219,0.147,0.634,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
50051,1,0.585405687419851,0.0188555752004309,0.5,0.219,0.147,0.634,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
50052,1,0.585405687419851,0.0188555752004309,0.5,0.219,0.147,0.634,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
50053,1,0.585405687419851,0.0188555752004309,0.5,0.219,0.147,0.634,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
50054,1,0.585405687419851,0.0188555752004309,0.5,0.219,0.147,0.634,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
50055,0.14453125,0.585405687419851,0.0188555752004309,0.5,0.219,0.147,0.634,,0,1,Euploid,Mosaic,Mosaic Aneuploid
50056,1,0.585405687419851,0.0188555752004309,0.5,0.219,0.147,0.634,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
50057,1,0.585405687419851,0.0188555752004309,0.5,0.219,0.147,0.634,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
50058,0.2578125,0.585405687419851,0.0188555752004309,0.5,0.219,0.147,0.634,,0,0,Euploid,Euploid,Mosaic Aneuploid
50059,1,0.585405687419851,0.0188555752004309,0.5,0.219,0.147,0.634,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
50060,1,0.585405687419851,0.0188555752004309,0.5,0.219,0.147,0.634,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
50061,0.15234375,0.585405687419851,0.0188555752004309,0.5,0.219,0.147,0.634,,0,0,Euploid,Euploid,Mosaic Aneuploid
50062,0.125,0.585405687419851,0.0188555752004309,0.5,0.219,0.147,0.634,,0,0,Euploid,Euploid,Mosaic Aneuploid
50063,1,0.585405687419851,0.0188555752004309,0.5,0.219,0.147,0.634,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
50064,0.05078125,0.585405687419851,0.0188555752004309,0.5,0.219,0.147,0.634,,0,1,Euploid,Mosaic,Mosaic Aneuploid
50065,0.2734375,0.585405687419851,0.0188555752004309,0.5,0.219,0.147,0.634,,0,2,Euploid,Mosaic,Mosaic Aneuploid
50066,0.078125,0.585405687419851,0.0188555752004309,0.5,0.219,0.147,0.634,,1,0,Mosaic,Euploid,Mosaic Aneuploid
50067,0.14453125,0.585405687419851,0.0188555752004309,0.5,0.219,0.147,0.634,,0,1,Euploid,Mosaic,Mosaic Aneuploid
50068,1,0.585405687419851,0.0188555752004309,0.5,0.219,0.147,0.634,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
50069,1,0.585405687419851,0.0188555752004309,0.5,0.219,0.147,0.634,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
