X,prop.aneu,prob.meio,prob.mito,dispersal,euploid,mosaic,aneuploid,embryo,first_biopsy_cell,second_biopsy_cell,first_biopsy_type,second_biopsy_type,embryo_type
750054,1,0.585540915832254,0.0209012795592026,0.5,0.229,0.191,0.58,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
750055,1,0.585540915832254,0.0209012795592026,0.5,0.229,0.191,0.58,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
750056,0.1015625,0.585540915832254,0.0209012795592026,0.5,0.229,0.191,0.58,,1,0,Mosaic,Euploid,Mosaic Aneuploid
750057,1,0.585540915832254,0.0209012795592026,0.5,0.229,0.191,0.58,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
750058,0.046875,0.585540915832254,0.0209012795592026,0.5,0.229,0.191,0.58,,0,0,Euploid,Euploid,Mosaic Aneuploid
750059,0.04296875,0.585540915832254,0.0209012795592026,0.5,0.229,0.191,0.58,,0,0,Euploid,Euploid,Mosaic Aneuploid
750060,0.10546875,0.585540915832254,0.0209012795592026,0.5,0.229,0.191,0.58,,0,1,Euploid,Mosaic,Mosaic Aneuploid
750061,0.10546875,0.585540915832254,0.0209012795592026,0.5,0.229,0.191,0.58,,0,0,Euploid,Euploid,Mosaic Aneuploid
750062,0.12109375,0.585540915832254,0.0209012795592026,0.5,0.229,0.191,0.58,,1,3,Mosaic,Mosaic,Mosaic Aneuploid
750063,1,0.585540915832254,0.0209012795592026,0.5,0.229,0.191,0.58,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
750064,1,0.585540915832254,0.0209012795592026,0.5,0.229,0.191,0.58,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
750065,1,0.585540915832254,0.0209012795592026,0.5,0.229,0.191,0.58,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
750066,1,0.585540915832254,0.0209012795592026,0.5,0.229,0.191,0.58,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
750067,1,0.585540915832254,0.0209012795592026,0.5,0.229,0.191,0.58,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
750068,0.28515625,0.585540915832254,0.0209012795592026,0.5,0.229,0.191,0.58,,1,0,Mosaic,Euploid,Mosaic Aneuploid
750069,0.11328125,0.585540915832254,0.0209012795592026,0.5,0.229,0.191,0.58,,0,1,Euploid,Mosaic,Mosaic Aneuploid
750070,0.3359375,0.585540915832254,0.0209012795592026,0.5,0.229,0.191,0.58,,3,2,Mosaic,Mosaic,Mosaic Aneuploid
750071,0.11328125,0.585540915832254,0.0209012795592026,0.5,0.229,0.191,0.58,,0,0,Euploid,Euploid,Mosaic Aneuploid
750072,1,0.585540915832254,0.0209012795592026,0.5,0.229,0.191,0.58,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
750073,0.07421875,0.585540915832254,0.0209012795592026,0.5,0.229,0.191,0.58,,0,0,Euploid,Euploid,Mosaic Aneuploid
750074,1,0.585540915832254,0.0209012795592026,0.5,0.229,0.191,0.58,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
750075,0.24609375,0.585540915832254,0.0209012795592026,0.5,0.229,0.191,0.58,,0,2,Euploid,Mosaic,Mosaic Aneuploid
750076,0.08203125,0.585540915832254,0.0209012795592026,0.5,0.229,0.191,0.58,,0,0,Euploid,Euploid,Mosaic Aneuploid
750077,1,0.585540915832254,0.0209012795592026,0.5,0.229,0.191,0.58,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
750078,0.1015625,0.585540915832254,0.0209012795592026,0.5,0.229,0.191,0.58,,0,0,Euploid,Euploid,Mosaic Aneuploid
750079,1,0.585540915832254,0.0209012795592026,0.5,0.229,0.191,0.58,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
750080,0.30859375,0.585540915832254,0.0209012795592026,0.5,0.229,0.191,0.58,,2,3,Mosaic,Mosaic,Mosaic Aneuploid
750081,0.1796875,0.585540915832254,0.0209012795592026,0.5,0.229,0.191,0.58,,0,3,Euploid,Mosaic,Mosaic Aneuploid
750082,0.12109375,0.585540915832254,0.0209012795592026,0.5,0.229,0.191,0.58,,2,0,Mosaic,Euploid,Mosaic Aneuploid
750083,1,0.585540915832254,0.0209012795592026,0.5,0.229,0.191,0.58,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
750084,1,0.585540915832254,0.0209012795592026,0.5,0.229,0.191,0.58,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
750085,0.0703125,0.585540915832254,0.0209012795592026,0.5,0.229,0.191,0.58,,0,0,Euploid,Euploid,Mosaic Aneuploid
750086,1,0.585540915832254,0.0209012795592026,0.5,0.229,0.191,0.58,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
750087,0.08984375,0.585540915832254,0.0209012795592026,0.5,0.229,0.191,0.58,,1,1,Mosaic,Mosaic,Mosaic Aneuploid
750088,0.171875,0.585540915832254,0.0209012795592026,0.5,0.229,0.191,0.58,,0,1,Euploid,Mosaic,Mosaic Aneuploid
750089,0.3359375,0.585540915832254,0.0209012795592026,0.5,0.229,0.191,0.58,,0,0,Euploid,Euploid,Mosaic Aneuploid
750090,0.37109375,0.585540915832254,0.0209012795592026,0.5,0.229,0.191,0.58,,3,2,Mosaic,Mosaic,Mosaic Aneuploid
750091,0.16015625,0.585540915832254,0.0209012795592026,0.5,0.229,0.191,0.58,,0,2,Euploid,Mosaic,Mosaic Aneuploid
750092,1,0.585540915832254,0.0209012795592026,0.5,0.229,0.191,0.58,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
750093,1,0.585540915832254,0.0209012795592026,0.5,0.229,0.191,0.58,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
750094,1,0.585540915832254,0.0209012795592026,0.5,0.229,0.191,0.58,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
750095,1,0.585540915832254,0.0209012795592026,0.5,0.229,0.191,0.58,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
750096,0.09765625,0.585540915832254,0.0209012795592026,0.5,0.229,0.191,0.58,,0,0,Euploid,Euploid,Mosaic Aneuploid
750097,1,0.585540915832254,0.0209012795592026,0.5,0.229,0.191,0.58,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
750098,1,0.585540915832254,0.0209012795592026,0.5,0.229,0.191,0.58,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
750099,0.03515625,0.585540915832254,0.0209012795592026,0.5,0.229,0.191,0.58,,0,0,Euploid,Euploid,Mosaic Aneuploid
750100,0.1171875,0.585540915832254,0.0209012795592026,0.5,0.229,0.191,0.58,,1,0,Mosaic,Euploid,Mosaic Aneuploid
750101,1,0.585540915832254,0.0209012795592026,0.5,0.229,0.191,0.58,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
750102,1,0.585540915832254,0.0209012795592026,0.5,0.229,0.191,0.58,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
750103,1,0.585540915832254,0.0209012795592026,0.5,0.229,0.191,0.58,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
750104,0.07421875,0.585540915832254,0.0209012795592026,0.5,0.229,0.191,0.58,,0,0,Euploid,Euploid,Mosaic Aneuploid
750105,1,0.585540915832254,0.0209012795592026,0.5,0.229,0.191,0.58,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
750106,0.0703125,0.585540915832254,0.0209012795592026,0.5,0.229,0.191,0.58,,0,0,Euploid,Euploid,Mosaic Aneuploid
750107,1,0.585540915832254,0.0209012795592026,0.5,0.229,0.191,0.58,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
750108,1,0.585540915832254,0.0209012795592026,0.5,0.229,0.191,0.58,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
750109,1,0.585540915832254,0.0209012795592026,0.5,0.229,0.191,0.58,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
750110,1,0.585540915832254,0.0209012795592026,0.5,0.229,0.191,0.58,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
750111,1,0.585540915832254,0.0209012795592026,0.5,0.229,0.191,0.58,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
750112,1,0.585540915832254,0.0209012795592026,0.5,0.229,0.191,0.58,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
750113,0.23828125,0.585540915832254,0.0209012795592026,0.5,0.229,0.191,0.58,,2,1,Mosaic,Mosaic,Mosaic Aneuploid
750114,1,0.585540915832254,0.0209012795592026,0.5,0.229,0.191,0.58,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
750115,1,0.585540915832254,0.0209012795592026,0.5,0.229,0.191,0.58,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
750116,1,0.585540915832254,0.0209012795592026,0.5,0.229,0.191,0.58,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
750117,0.37109375,0.585540915832254,0.0209012795592026,0.5,0.229,0.191,0.58,,2,2,Mosaic,Mosaic,Mosaic Aneuploid
750118,0.296875,0.585540915832254,0.0209012795592026,0.5,0.229,0.191,0.58,,2,0,Mosaic,Euploid,Mosaic Aneuploid
750119,1,0.585540915832254,0.0209012795592026,0.5,0.229,0.191,0.58,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
750120,0.296875,0.585540915832254,0.0209012795592026,0.5,0.229,0.191,0.58,,1,2,Mosaic,Mosaic,Mosaic Aneuploid
750121,1,0.585540915832254,0.0209012795592026,0.5,0.229,0.191,0.58,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
750122,0.140625,0.585540915832254,0.0209012795592026,0.5,0.229,0.191,0.58,,0,4,Euploid,Aneuploid,Mosaic Aneuploid
750123,1,0.585540915832254,0.0209012795592026,0.5,0.229,0.191,0.58,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
750124,0.09375,0.585540915832254,0.0209012795592026,0.5,0.229,0.191,0.58,,0,1,Euploid,Mosaic,Mosaic Aneuploid
750125,1,0.585540915832254,0.0209012795592026,0.5,0.229,0.191,0.58,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
750126,0.09765625,0.585540915832254,0.0209012795592026,0.5,0.229,0.191,0.58,,0,2,Euploid,Mosaic,Mosaic Aneuploid
750127,1,0.585540915832254,0.0209012795592026,0.5,0.229,0.191,0.58,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
750128,1,0.585540915832254,0.0209012795592026,0.5,0.229,0.191,0.58,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
750129,1,0.585540915832254,0.0209012795592026,0.5,0.229,0.191,0.58,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
750130,1,0.585540915832254,0.0209012795592026,0.5,0.229,0.191,0.58,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
750131,1,0.585540915832254,0.0209012795592026,0.5,0.229,0.191,0.58,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
750132,0.078125,0.585540915832254,0.0209012795592026,0.5,0.229,0.191,0.58,,1,0,Mosaic,Euploid,Mosaic Aneuploid
750133,1,0.585540915832254,0.0209012795592026,0.5,0.229,0.191,0.58,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
750134,0.1875,0.585540915832254,0.0209012795592026,0.5,0.229,0.191,0.58,,0,1,Euploid,Mosaic,Mosaic Aneuploid
750135,0.0546875,0.585540915832254,0.0209012795592026,0.5,0.229,0.191,0.58,,0,0,Euploid,Euploid,Mosaic Aneuploid
750136,1,0.585540915832254,0.0209012795592026,0.5,0.229,0.191,0.58,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
750137,1,0.585540915832254,0.0209012795592026,0.5,0.229,0.191,0.58,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
750138,1,0.585540915832254,0.0209012795592026,0.5,0.229,0.191,0.58,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
750139,1,0.585540915832254,0.0209012795592026,0.5,0.229,0.191,0.58,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
750140,1,0.585540915832254,0.0209012795592026,0.5,0.229,0.191,0.58,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
750141,1,0.585540915832254,0.0209012795592026,0.5,0.229,0.191,0.58,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
750142,1,0.585540915832254,0.0209012795592026,0.5,0.229,0.191,0.58,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
750143,0.24609375,0.585540915832254,0.0209012795592026,0.5,0.229,0.191,0.58,,1,0,Mosaic,Euploid,Mosaic Aneuploid
750144,1,0.585540915832254,0.0209012795592026,0.5,0.229,0.191,0.58,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
750145,0.16796875,0.585540915832254,0.0209012795592026,0.5,0.229,0.191,0.58,,2,1,Mosaic,Mosaic,Mosaic Aneuploid
750146,0.2421875,0.585540915832254,0.0209012795592026,0.5,0.229,0.191,0.58,,1,0,Mosaic,Euploid,Mosaic Aneuploid
750147,1,0.585540915832254,0.0209012795592026,0.5,0.229,0.191,0.58,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
750148,0.265625,0.585540915832254,0.0209012795592026,0.5,0.229,0.191,0.58,,0,2,Euploid,Mosaic,Mosaic Aneuploid
750149,1,0.585540915832254,0.0209012795592026,0.5,0.229,0.191,0.58,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
750150,1,0.585540915832254,0.0209012795592026,0.5,0.229,0.191,0.58,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
750151,1,0.585540915832254,0.0209012795592026,0.5,0.229,0.191,0.58,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
750152,0.10546875,0.585540915832254,0.0209012795592026,0.5,0.229,0.191,0.58,,0,0,Euploid,Euploid,Mosaic Aneuploid
750153,0.1015625,0.585540915832254,0.0209012795592026,0.5,0.229,0.191,0.58,,1,0,Mosaic,Euploid,Mosaic Aneuploid
750154,1,0.585540915832254,0.0209012795592026,0.5,0.229,0.191,0.58,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
750155,1,0.585540915832254,0.0209012795592026,0.5,0.229,0.191,0.58,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
750156,0.078125,0.585540915832254,0.0209012795592026,0.5,0.229,0.191,0.58,,0,0,Euploid,Euploid,Mosaic Aneuploid
750157,0.05078125,0.585540915832254,0.0209012795592026,0.5,0.229,0.191,0.58,,0,0,Euploid,Euploid,Mosaic Aneuploid
750158,1,0.585540915832254,0.0209012795592026,0.5,0.229,0.191,0.58,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
750159,0.53515625,0.585540915832254,0.0209012795592026,0.5,0.229,0.191,0.58,,3,1,Mosaic,Mosaic,Mosaic Aneuploid
750160,0.2109375,0.585540915832254,0.0209012795592026,0.5,0.229,0.191,0.58,,0,2,Euploid,Mosaic,Mosaic Aneuploid
750161,0.20703125,0.585540915832254,0.0209012795592026,0.5,0.229,0.191,0.58,,2,1,Mosaic,Mosaic,Mosaic Aneuploid
750162,0.1015625,0.585540915832254,0.0209012795592026,0.5,0.229,0.191,0.58,,1,1,Mosaic,Mosaic,Mosaic Aneuploid
750163,1,0.585540915832254,0.0209012795592026,0.5,0.229,0.191,0.58,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
750164,1,0.585540915832254,0.0209012795592026,0.5,0.229,0.191,0.58,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
750165,1,0.585540915832254,0.0209012795592026,0.5,0.229,0.191,0.58,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
750166,1,0.585540915832254,0.0209012795592026,0.5,0.229,0.191,0.58,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
750167,0.078125,0.585540915832254,0.0209012795592026,0.5,0.229,0.191,0.58,,0,1,Euploid,Mosaic,Mosaic Aneuploid
750168,1,0.585540915832254,0.0209012795592026,0.5,0.229,0.191,0.58,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
750169,1,0.585540915832254,0.0209012795592026,0.5,0.229,0.191,0.58,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
750170,0.15625,0.585540915832254,0.0209012795592026,0.5,0.229,0.191,0.58,,1,2,Mosaic,Mosaic,Mosaic Aneuploid
750171,1,0.585540915832254,0.0209012795592026,0.5,0.229,0.191,0.58,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
750172,1,0.585540915832254,0.0209012795592026,0.5,0.229,0.191,0.58,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
750173,1,0.585540915832254,0.0209012795592026,0.5,0.229,0.191,0.58,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
750174,1,0.585540915832254,0.0209012795592026,0.5,0.229,0.191,0.58,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
750175,0.078125,0.585540915832254,0.0209012795592026,0.5,0.229,0.191,0.58,,0,0,Euploid,Euploid,Mosaic Aneuploid
750176,1,0.585540915832254,0.0209012795592026,0.5,0.229,0.191,0.58,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
750177,1,0.585540915832254,0.0209012795592026,0.5,0.229,0.191,0.58,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
750178,1,0.585540915832254,0.0209012795592026,0.5,0.229,0.191,0.58,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
750179,1,0.585540915832254,0.0209012795592026,0.5,0.229,0.191,0.58,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
750180,1,0.585540915832254,0.0209012795592026,0.5,0.229,0.191,0.58,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
750181,1,0.585540915832254,0.0209012795592026,0.5,0.229,0.191,0.58,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
750182,0.08203125,0.585540915832254,0.0209012795592026,0.5,0.229,0.191,0.58,,0,0,Euploid,Euploid,Mosaic Aneuploid
750183,0.1171875,0.585540915832254,0.0209012795592026,0.5,0.229,0.191,0.58,,2,2,Mosaic,Mosaic,Mosaic Aneuploid
750184,1,0.585540915832254,0.0209012795592026,0.5,0.229,0.191,0.58,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
750185,1,0.585540915832254,0.0209012795592026,0.5,0.229,0.191,0.58,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
750186,0.2734375,0.585540915832254,0.0209012795592026,0.5,0.229,0.191,0.58,,1,2,Mosaic,Mosaic,Mosaic Aneuploid
750187,1,0.585540915832254,0.0209012795592026,0.5,0.229,0.191,0.58,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
750188,1,0.585540915832254,0.0209012795592026,0.5,0.229,0.191,0.58,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
750189,1,0.585540915832254,0.0209012795592026,0.5,0.229,0.191,0.58,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
750190,1,0.585540915832254,0.0209012795592026,0.5,0.229,0.191,0.58,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
750191,1,0.585540915832254,0.0209012795592026,0.5,0.229,0.191,0.58,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
750192,0.17578125,0.585540915832254,0.0209012795592026,0.5,0.229,0.191,0.58,,0,1,Euploid,Mosaic,Mosaic Aneuploid
750193,0.06640625,0.585540915832254,0.0209012795592026,0.5,0.229,0.191,0.58,,1,0,Mosaic,Euploid,Mosaic Aneuploid
750194,0.0703125,0.585540915832254,0.0209012795592026,0.5,0.229,0.191,0.58,,0,0,Euploid,Euploid,Mosaic Aneuploid
750195,1,0.585540915832254,0.0209012795592026,0.5,0.229,0.191,0.58,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
750196,1,0.585540915832254,0.0209012795592026,0.5,0.229,0.191,0.58,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
750197,1,0.585540915832254,0.0209012795592026,0.5,0.229,0.191,0.58,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
750198,0.0625,0.585540915832254,0.0209012795592026,0.5,0.229,0.191,0.58,,0,2,Euploid,Mosaic,Mosaic Aneuploid
750199,1,0.585540915832254,0.0209012795592026,0.5,0.229,0.191,0.58,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
750200,0.10546875,0.585540915832254,0.0209012795592026,0.5,0.229,0.191,0.58,,1,1,Mosaic,Mosaic,Mosaic Aneuploid
750201,1,0.585540915832254,0.0209012795592026,0.5,0.229,0.191,0.58,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
750202,1,0.585540915832254,0.0209012795592026,0.5,0.229,0.191,0.58,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
750203,0.5078125,0.585540915832254,0.0209012795592026,0.5,0.229,0.191,0.58,,3,3,Mosaic,Mosaic,Mosaic Aneuploid
