X,prop.aneu,prob.meio,prob.mito,dispersal,euploid,mosaic,aneuploid,embryo,first_biopsy_cell,second_biopsy_cell,first_biopsy_type,second_biopsy_type,embryo_type
550001,0.9140625,0.390118522427547,0.0659986624860056,0,0.21,0.192,0.598,,5,4,Aneuploid,Aneuploid,Mosaic Aneuploid
550002,0.37890625,0.390118522427547,0.0659986624860056,0,0.21,0.192,0.598,,3,2,Mosaic,Mosaic,Mosaic Aneuploid
550003,0.32421875,0.390118522427547,0.0659986624860056,0,0.21,0.192,0.598,,4,0,Aneuploid,Euploid,Mosaic Aneuploid
550004,0.484375,0.390118522427547,0.0659986624860056,0,0.21,0.192,0.598,,0,4,Euploid,Aneuploid,Mosaic Aneuploid
550005,0.33203125,0.390118522427547,0.0659986624860056,0,0.21,0.192,0.598,,5,0,Aneuploid,Euploid,Mosaic Aneuploid
550006,0.34765625,0.390118522427547,0.0659986624860056,0,0.21,0.192,0.598,,1,5,Mosaic,Aneuploid,Mosaic Aneuploid
550007,0.75,0.390118522427547,0.0659986624860056,0,0.21,0.192,0.598,,4,4,Aneuploid,Aneuploid,Mosaic Aneuploid
550008,1,0.390118522427547,0.0659986624860056,0,0.21,0.192,0.598,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
550009,1,0.390118522427547,0.0659986624860056,0,0.21,0.192,0.598,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
550010,0.5703125,0.390118522427547,0.0659986624860056,0,0.21,0.192,0.598,,4,0,Aneuploid,Euploid,Mosaic Aneuploid
550011,1,0.390118522427547,0.0659986624860056,0,0.21,0.192,0.598,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
550012,1,0.390118522427547,0.0659986624860056,0,0.21,0.192,0.598,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
550013,1,0.390118522427547,0.0659986624860056,0,0.21,0.192,0.598,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
550014,0.453125,0.390118522427547,0.0659986624860056,0,0.21,0.192,0.598,,0,0,Euploid,Euploid,Mosaic Aneuploid
550015,1,0.390118522427547,0.0659986624860056,0,0.21,0.192,0.598,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
550016,0.4921875,0.390118522427547,0.0659986624860056,0,0.21,0.192,0.598,,0,5,Euploid,Aneuploid,Mosaic Aneuploid
550017,1,0.390118522427547,0.0659986624860056,0,0.21,0.192,0.598,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
550018,0.39453125,0.390118522427547,0.0659986624860056,0,0.21,0.192,0.598,,2,4,Mosaic,Aneuploid,Mosaic Aneuploid
550019,0.6015625,0.390118522427547,0.0659986624860056,0,0.21,0.192,0.598,,5,0,Aneuploid,Euploid,Mosaic Aneuploid
550020,0.16796875,0.390118522427547,0.0659986624860056,0,0.21,0.192,0.598,,1,0,Mosaic,Euploid,Mosaic Aneuploid
550021,0.44921875,0.390118522427547,0.0659986624860056,0,0.21,0.192,0.598,,0,2,Euploid,Mosaic,Mosaic Aneuploid
550022,0.21875,0.390118522427547,0.0659986624860056,0,0.21,0.192,0.598,,0,4,Euploid,Aneuploid,Mosaic Aneuploid
550023,0.265625,0.390118522427547,0.0659986624860056,0,0.21,0.192,0.598,,1,4,Mosaic,Aneuploid,Mosaic Aneuploid
