X,prop.aneu,prob.meio,prob.mito,dispersal,euploid,mosaic,aneuploid,embryo,first_biopsy_cell,second_biopsy_cell,first_biopsy_type,second_biopsy_type,embryo_type
150001,0.328125,0.425354407259012,0.0567543774768132,0,0.219,0.189,0.592,,4,2,Aneuploid,Mosaic,Mosaic Aneuploid
150002,0.4140625,0.425354407259012,0.0567543774768132,0,0.219,0.189,0.592,,0,4,Euploid,Aneuploid,Mosaic Aneuploid
150003,0.23828125,0.425354407259012,0.0567543774768132,0,0.219,0.189,0.592,,0,1,Euploid,Mosaic,Mosaic Aneuploid
150004,1,0.425354407259012,0.0567543774768132,0,0.219,0.189,0.592,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
150005,1,0.425354407259012,0.0567543774768132,0,0.219,0.189,0.592,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
150006,0.5703125,0.425354407259012,0.0567543774768132,0,0.219,0.189,0.592,,4,5,Aneuploid,Aneuploid,Mosaic Aneuploid
150007,0.328125,0.425354407259012,0.0567543774768132,0,0.219,0.189,0.592,,4,0,Aneuploid,Euploid,Mosaic Aneuploid
150008,1,0.425354407259012,0.0567543774768132,0,0.219,0.189,0.592,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
150009,0.50390625,0.425354407259012,0.0567543774768132,0,0.219,0.189,0.592,,3,2,Mosaic,Mosaic,Mosaic Aneuploid
150010,0.40234375,0.425354407259012,0.0567543774768132,0,0.219,0.189,0.592,,5,5,Aneuploid,Aneuploid,Mosaic Aneuploid
150011,0.40625,0.425354407259012,0.0567543774768132,0,0.219,0.189,0.592,,2,1,Mosaic,Mosaic,Mosaic Aneuploid
150012,1,0.425354407259012,0.0567543774768132,0,0.219,0.189,0.592,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
150013,0.3671875,0.425354407259012,0.0567543774768132,0,0.219,0.189,0.592,,0,4,Euploid,Aneuploid,Mosaic Aneuploid
150014,1,0.425354407259012,0.0567543774768132,0,0.219,0.189,0.592,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
150015,0.3359375,0.425354407259012,0.0567543774768132,0,0.219,0.189,0.592,,1,0,Mosaic,Euploid,Mosaic Aneuploid
150016,1,0.425354407259012,0.0567543774768132,0,0.219,0.189,0.592,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
150017,1,0.425354407259012,0.0567543774768132,0,0.219,0.189,0.592,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
150018,1,0.425354407259012,0.0567543774768132,0,0.219,0.189,0.592,,5,5,Aneuploid,Aneuploid,Fully Aneuploid
150019,0.265625,0.425354407259012,0.0567543774768132,0,0.219,0.189,0.592,,4,0,Aneuploid,Euploid,Mosaic Aneuploid
150020,0.375,0.425354407259012,0.0567543774768132,0,0.219,0.189,0.592,,3,3,Mosaic,Mosaic,Mosaic Aneuploid
150021,0.4609375,0.425354407259012,0.0567543774768132,0,0.219,0.189,0.592,,0,5,Euploid,Aneuploid,Mosaic Aneuploid
